date,occasion,day_of_week,day_number,top_10_gross,top_10_gross_change_yesterday,top_10_gross_change_week,number_releases,movie_title,gross
Dec 8 1995,,Friday,342,"$3,135,318",+187.9%,-31.8%,1,Toy Story,"$3,135,318"
Dec 7 1995,,Thursday,341,"$1,088,987",+1.2%,-20.6%,1,Toy Story,"$1,088,987"
Dec 6 1995,,Wednesday,340,"$1,076,004",-11.9%,-18%,1,Toy Story,"$1,076,004"
Dec 5 1995,,Tuesday,339,"$1,221,896",+10.2%,-13.3%,1,Toy Story,"$1,221,896"
Dec 4 1995,,Monday,338,"$1,108,768",-82.4%,-19.1%,1,Toy Story,"$1,108,768"
Dec 3 1995,,Sunday,337,"$6,316,204",-31.7%,-8.4%,1,Toy Story,"$6,316,204"
Dec 2 1995,,Saturday,336,"$9,253,615",+101.4%,-14.5%,1,Toy Story,"$9,253,615"
Dec 1 1995,,Friday,335,"$4,594,843",+234.8%,-60.2%,1,Toy Story,"$4,594,843"
Nov 30 1995,,Thursday,334,"$1,372,250",+4.6%,-73.4%,2,Toy Story,"$1,366,100"
Nov 29 1995,,Wednesday,333,"$1,311,497",-6.9%,-72.8%,2,Toy Story,"$1,305,307"
Nov 28 1995,,Tuesday,332,"$1,409,352",+2.9%,"+7,032.3%",2,Toy Story,"$1,403,102"
Nov 27 1995,,Monday,331,"$1,370,084",-80.1%,"+10,878.2%",2,Toy Story,"$1,364,279"
Nov 26 1995,,Sunday,330,"$6,895,552",-36.3%,"+20,413.3%",2,Toy Story,"$6,874,272"
Nov 25 1995,,Saturday,329,"$10,820,501",-6.2%,"+13,640.3%",2,Toy Story,"$10,773,286"
Nov 24 1995,,Friday,328,"$11,538,279",+123.9%,"+24,874.6%",2,Toy Story,"$11,493,059"
Nov 23 1995,Thanksgiving 1995,Thursday,327,"$5,152,222",+6.8%,"+25,797.1%",2,Toy Story,"$5,125,162"
Nov 22 1995,,Wednesday,326,"$4,825,897","+24,322.6%","+24,126.4%",2,Toy Story,"$4,805,397"
Nov 21 1995,,Tuesday,325,"$19,760",+58.3%,+0.1%,1,Apollo 13,"$19,760"
Nov 20 1995,,Monday,324,"$12,480",-62.9%,-37.3%,1,Apollo 13,"$12,480"
Nov 19 1995,,Sunday,323,"$33,615",-57.3%,-48.3%,1,Apollo 13,"$33,615"
Nov 18 1995,,Saturday,322,"$78,750",+70.5%,-39.4%,1,Apollo 13,"$78,750"
Nov 17 1995,,Friday,321,"$46,200",+132.2%,-50.9%,1,Apollo 13,"$46,200"
Nov 16 1995,,Thursday,320,"$19,895",-0.1%,-59.4%,1,Apollo 13,"$19,895"
Nov 15 1995,,Wednesday,319,"$19,920",+0.9%,-48.3%,1,Apollo 13,"$19,920"
Nov 14 1995,,Tuesday,318,"$19,740",-0.9%,-55.6%,1,Apollo 13,"$19,740"
Nov 13 1995,,Monday,317,"$19,920",-69.3%,-49.7%,1,Apollo 13,"$19,920"
Nov 12 1995,,Sunday,316,"$64,980",-50%,-50.2%,1,Apollo 13,"$64,980"
Nov 11 1995,,Saturday,315,"$129,960",+38.2%,-44.1%,1,Apollo 13,"$129,960"
Nov 10 1995,,Friday,314,"$94,050",+92%,-33.2%,1,Apollo 13,"$94,050"
Nov 9 1995,,Thursday,313,"$48,981",+27.1%,-8.1%,2,Apollo 13,"$39,510"
Nov 8 1995,,Wednesday,312,"$38,533",-13.4%,-25.3%,2,Apollo 13,"$30,730"
Nov 7 1995,,Tuesday,311,"$44,480",+12.2%,-11.2%,2,Apollo 13,"$37,315"
Nov 6 1995,,Monday,310,"$39,639",-69.6%,-10.2%,2,Apollo 13,"$30,870"
Nov 5 1995,,Sunday,309,"$130,364",-43.9%,-16.5%,2,Apollo 13,"$99,025"
Nov 4 1995,,Saturday,308,"$232,324",+65.1%,-9.2%,2,Apollo 13,"$186,750"
Nov 3 1995,,Friday,307,"$140,721",+163.9%,-19.2%,2,Apollo 13,"$119,250"
Nov 2 1995,,Thursday,306,"$53,318",+3.4%,-32%,2,Apollo 13,"$41,625"
Nov 1 1995,,Wednesday,305,"$51,572",+3%,-25.1%,2,Apollo 13,"$41,695"
Oct 31 1995,Halloween 1995,Tuesday,304,"$50,063",+13.4%,-33.7%,2,Apollo 13,"$41,325"
Oct 30 1995,,Monday,303,"$44,165",-71.7%,-33.6%,2,Apollo 13,"$33,600"
Oct 29 1995,,Sunday,302,"$156,110",-39%,-34.6%,2,Apollo 13,"$116,440"
Oct 28 1995,,Saturday,301,"$255,895",+46.9%,-41.8%,2,Apollo 13,"$201,640"
Oct 27 1995,,Friday,300,"$174,187",+122.1%,-36.1%,2,Apollo 13,"$147,680"
Oct 26 1995,,Thursday,299,"$78,441",+14%,-16.6%,2,Apollo 13,"$64,005"
Oct 25 1995,,Wednesday,298,"$68,821",-8.9%,-22.6%,2,Apollo 13,"$56,475"
Oct 24 1995,,Tuesday,297,"$75,522",+13.6%,-10.9%,2,Apollo 13,"$64,025"
Oct 23 1995,,Monday,296,"$66,476",-72.2%,-14.7%,2,Apollo 13,"$53,270"
Oct 22 1995,,Sunday,295,"$238,850",-45.7%,-7.3%,2,Apollo 13,"$189,875"
Oct 21 1995,,Saturday,294,"$439,819",+61.4%,-2.4%,2,Apollo 13,"$372,000"
Oct 20 1995,,Friday,293,"$272,575",+190%,+13.5%,2,Apollo 13,"$240,250"
Oct 19 1995,,Thursday,292,"$93,999",+5.7%,+161.1%,2,Apollo 13,"$85,250"
Oct 18 1995,,Wednesday,291,"$88,903",+4.9%,+184.3%,2,Apollo 13,"$81,375"
Oct 17 1995,,Tuesday,290,"$84,788",+8.8%,+140.3%,2,Apollo 13,"$78,025"
Oct 16 1995,,Monday,289,"$77,903",-69.8%,+62.6%,2,Apollo 13,"$70,225"
Oct 15 1995,,Sunday,288,"$257,774",-42.8%,+109.4%,2,Apollo 13,"$230,260"
Oct 14 1995,,Saturday,287,"$450,557",+87.7%,+105.6%,2,Apollo 13,"$412,880"
Oct 13 1995,,Friday,286,"$240,081",+566.9%,+92.4%,2,Apollo 13,"$222,320"
Oct 12 1995,,Thursday,285,"$36,002",+15.1%,-42.1%,2,Apollo 13,"$23,850"
Oct 11 1995,,Wednesday,284,"$31,273",-11.4%,-45.3%,2,Apollo 13,"$20,670"
Oct 10 1995,,Tuesday,283,"$35,286",-26.4%,-33.3%,2,Apollo 13,"$25,625"
Oct 9 1995,Indig. Peoples' Day 1995,Monday,282,"$47,925",-61.1%,+6%,2,Apollo 13,"$37,260"
Oct 8 1995,,Sunday,281,"$123,090",-43.8%,-29.6%,2,Apollo 13,"$80,100"
Oct 7 1995,,Saturday,280,"$219,168",+75.7%,-41.1%,2,Apollo 13,"$163,760"
Oct 6 1995,,Friday,279,"$124,766",+100.6%,-34.4%,2,Apollo 13,"$96,120"
Oct 5 1995,,Thursday,278,"$62,187",+8.7%,-23.4%,2,Apollo 13,"$45,985"
Oct 4 1995,,Wednesday,277,"$57,209",+8.1%,-27.7%,2,Apollo 13,"$42,880"
Oct 3 1995,,Tuesday,276,"$52,937",+17%,-41.7%,2,Apollo 13,"$40,225"
Oct 2 1995,,Monday,275,"$45,226",-74.1%,-46.4%,2,Apollo 13,"$32,220"
Oct 1 1995,,Sunday,274,"$174,908",-53%,-44.7%,2,Apollo 13,"$115,200"
Sep 30 1995,,Saturday,273,"$372,357",+95.7%,-42.4%,2,Apollo 13,"$290,875"
Sep 29 1995,,Friday,272,"$190,283",+134.4%,-44.1%,2,Apollo 13,"$146,880"
Sep 28 1995,,Thursday,271,"$81,191",+2.6%,-31.3%,3,Apollo 13,"$52,125"
Sep 27 1995,,Wednesday,270,"$79,154",-12.8%,-36.5%,3,Apollo 13,"$52,125"
Sep 26 1995,,Tuesday,269,"$90,816",+7.7%,-36.4%,3,Apollo 13,"$59,075"
Sep 25 1995,,Monday,268,"$84,330",-73.3%,-22.3%,3,Apollo 13,"$52,425"
Sep 24 1995,,Sunday,267,"$316,117",-51.1%,-37.2%,3,Apollo 13,"$176,485"
Sep 23 1995,,Saturday,266,"$646,435",+89.8%,-29.8%,3,Apollo 13,"$424,315"
Sep 22 1995,,Friday,265,"$340,673",+188.2%,-28.3%,3,Apollo 13,"$229,055"
Sep 21 1995,,Thursday,264,"$118,224",-5.2%,-23%,3,Apollo 13,"$74,970"
Sep 20 1995,,Wednesday,263,"$124,671",-12.7%,-20.5%,3,Apollo 13,"$78,850"
Sep 19 1995,,Tuesday,262,"$142,759",+31.5%,-24.3%,3,Apollo 13,"$87,675"
Sep 18 1995,,Monday,261,"$108,557",-78.4%,-24.7%,3,Apollo 13,"$58,590"
Sep 17 1995,,Sunday,260,"$503,088",-45.3%,-17.2%,3,Apollo 13,"$244,235"
Sep 16 1995,,Saturday,259,"$920,362",+93.7%,-29.1%,3,Apollo 13,"$568,355"
Sep 15 1995,,Friday,258,"$475,160",+209.6%,-30.6%,3,Apollo 13,"$297,495"
Sep 14 1995,,Thursday,257,"$153,456",-2.1%,-38%,3,Apollo 13,"$95,285"
Sep 13 1995,,Wednesday,256,"$156,779",-16.8%,-36.8%,3,Apollo 13,"$95,475"
Sep 12 1995,,Tuesday,255,"$188,484",+30.8%,-37.5%,3,Apollo 13,"$113,850"
Sep 11 1995,,Monday,254,"$144,102",-76.3%,-86.2%,3,Apollo 13,"$78,450"
Sep 10 1995,,Sunday,253,"$607,366",-53.2%,-59.5%,3,Apollo 13,"$292,760"
Sep 9 1995,,Saturday,252,"$1,298,137",+89.5%,-22.2%,3,Apollo 13,"$788,200"
Sep 8 1995,,Friday,251,"$684,928",+176.7%,-32.5%,3,Apollo 13,"$422,265"
Sep 7 1995,,Thursday,250,"$247,512",-0.2%,-48.9%,3,Apollo 13,"$128,095"
Sep 6 1995,,Wednesday,249,"$247,922",-17.7%,-50.8%,3,Apollo 13,"$122,025"
Sep 5 1995,,Tuesday,248,"$301,363",-71.1%,-49.6%,3,Apollo 13,"$140,990"
Sep 4 1995,Labor Day 1995,Monday,247,"$1,041,951",-30.5%,+92.9%,3,Apollo 13,"$551,950"
Sep 3 1995,,Sunday,246,"$1,499,290",-10.1%,+15.5%,3,Apollo 13,"$891,100"
Sep 2 1995,,Saturday,245,"$1,667,587",+64.4%,-18%,3,Apollo 13,"$1,004,150"
Sep 1 1995,,Friday,244,"$1,014,217",+109.4%,-22%,3,Apollo 13,"$611,815"
Aug 31 1995,,Thursday,243,"$484,428",-3.9%,-17.7%,3,Apollo 13,"$250,195"
Aug 30 1995,,Wednesday,242,"$504,330",-15.7%,-17.9%,3,Apollo 13,"$257,520"
Aug 29 1995,,Tuesday,241,"$598,038",+10.7%,-13.7%,3,Apollo 13,"$315,900"
Aug 28 1995,,Monday,240,"$540,229",-58.4%,-7.4%,3,Apollo 13,"$268,090"
Aug 27 1995,,Sunday,239,"$1,298,439",-36.1%,-5.6%,3,Apollo 13,"$629,850"
Aug 26 1995,,Saturday,238,"$2,033,209",+56.4%,-3.6%,3,Apollo 13,"$1,207,830"
Aug 25 1995,,Friday,237,"$1,300,201",+120.9%,-17.4%,3,Apollo 13,"$733,590"
Aug 24 1995,,Thursday,236,"$588,640",-4.2%,-32.6%,3,Apollo 13,"$418,560"
Aug 23 1995,,Wednesday,235,"$614,622",-11.3%,-30.6%,3,Apollo 13,"$436,250"
Aug 22 1995,,Tuesday,234,"$693,197",+18.8%,-30.8%,3,Apollo 13,"$482,075"
Aug 21 1995,,Monday,233,"$583,519",-57.6%,-30.3%,3,Apollo 13,"$398,250"
Aug 20 1995,,Sunday,232,"$1,375,241",-34.8%,-28%,3,Apollo 13,"$927,690"
Aug 19 1995,,Saturday,231,"$2,109,320",+34%,-30.9%,3,Apollo 13,"$1,564,340"
Aug 18 1995,,Friday,230,"$1,574,223",+80.4%,-21.7%,3,Apollo 13,"$1,109,590"
Aug 17 1995,,Thursday,229,"$872,740",-1.4%,-10.5%,3,Apollo 13,"$630,600"
Aug 16 1995,,Wednesday,228,"$885,283",-11.6%,-11.4%,3,Apollo 13,"$620,090"
Aug 15 1995,,Tuesday,227,"$1,001,130",+19.5%,-16.1%,3,Apollo 13,"$715,735"
Aug 14 1995,,Monday,226,"$837,607",-56.2%,-22.9%,3,Apollo 13,"$579,715"
Aug 13 1995,,Sunday,225,"$1,910,766",-37.4%,-30.2%,3,Apollo 13,"$1,307,490"
Aug 12 1995,,Saturday,224,"$3,050,768",+51.7%,-21.7%,3,Apollo 13,"$2,253,560"
Aug 11 1995,,Friday,223,"$2,010,640",+106.2%,-23.9%,3,Apollo 13,"$1,445,680"
Aug 10 1995,,Thursday,222,"$975,213",-2.4%,-36.1%,3,Apollo 13,"$762,960"
Aug 9 1995,,Wednesday,221,"$998,961",-16.3%,-34.5%,3,Apollo 13,"$787,500"
Aug 8 1995,,Tuesday,220,"$1,193,183",+9.9%,-29.7%,3,Apollo 13,"$945,025"
Aug 7 1995,,Monday,219,"$1,085,923",-60.3%,-23.1%,3,Apollo 13,"$855,015"
Aug 6 1995,,Sunday,218,"$2,735,659",-29.8%,-15.2%,4,Apollo 13,"$2,156,390"
Aug 5 1995,,Saturday,217,"$3,894,590",+47.4%,-23.5%,4,Apollo 13,"$3,116,040"
Aug 4 1995,,Friday,216,"$2,641,735",+73.2%,-22.2%,4,Apollo 13,"$2,043,490"
Aug 3 1995,,Thursday,215,"$1,525,078",<0.1%,-30%,4,Apollo 13,"$1,173,620"
Aug 2 1995,,Wednesday,214,"$1,525,709",-10.2%,-33.5%,4,Apollo 13,"$1,179,175"
Aug 1 1995,,Tuesday,213,"$1,698,344",+20.3%,-34.7%,4,Apollo 13,"$1,310,395"
Jul 31 1995,,Monday,212,"$1,412,326",-56.2%,-34.2%,4,Apollo 13,"$1,088,565"
Jul 30 1995,,Sunday,211,"$3,224,763",-36.6%,-35.2%,4,Apollo 13,"$2,511,290"
Jul 29 1995,,Saturday,210,"$5,090,108",+50%,-29.4%,4,Apollo 13,"$4,013,370"
Jul 28 1995,,Friday,209,"$3,394,506",+55.8%,-31.3%,4,Apollo 13,"$2,699,050"
Jul 27 1995,,Thursday,208,"$2,178,078",-5.1%,-18.8%,4,Apollo 13,"$1,546,380"
Jul 26 1995,,Wednesday,207,"$2,294,969",-11.7%,-13.2%,4,Apollo 13,"$1,627,690"
Jul 25 1995,,Tuesday,206,"$2,599,450",+21.2%,-24.6%,4,Apollo 13,"$1,850,180"
Jul 24 1995,,Monday,205,"$2,144,831",-56.9%,-31.2%,4,Apollo 13,"$1,511,235"
Jul 23 1995,,Sunday,204,"$4,979,369",-31%,-26.5%,4,Apollo 13,"$3,589,380"
Jul 22 1995,,Saturday,203,"$7,211,884",+45.9%,-25.9%,4,Apollo 13,"$5,301,960"
Jul 21 1995,,Friday,202,"$4,942,753",+84.3%,-24.5%,4,Apollo 13,"$3,565,920"
Jul 20 1995,,Thursday,201,"$2,682,535",+1.5%,-27.9%,5,Apollo 13,"$1,802,375"
Jul 19 1995,,Wednesday,200,"$2,643,152",-23.4%,-28.9%,5,Apollo 13,"$1,779,400"
Jul 18 1995,,Tuesday,199,"$3,448,682",+10.6%,-20.6%,5,Apollo 13,"$2,242,525"
Jul 17 1995,,Monday,198,"$3,117,458",-54%,-18%,5,Apollo 13,"$2,035,515"
Jul 16 1995,,Sunday,197,"$6,779,074",-30.4%,-26.3%,5,Apollo 13,"$4,465,880"
Jul 15 1995,,Saturday,196,"$9,738,386",+48.7%,-23.2%,5,Apollo 13,"$6,698,820"
Jul 14 1995,,Friday,195,"$6,550,605",+76.1%,-32.6%,5,Apollo 13,"$4,465,950"
Jul 13 1995,,Thursday,194,"$3,720,800",<0.1%,-39.6%,4,Apollo 13,"$2,363,235"
Jul 12 1995,,Wednesday,193,"$3,719,415",-14.4%,-40.8%,4,Apollo 13,"$2,332,015"
Jul 11 1995,,Tuesday,192,"$4,343,482",+14.3%,-55.4%,4,Apollo 13,"$2,618,055"
Jul 10 1995,,Monday,191,"$3,800,115",-58.7%,-66.6%,4,Apollo 13,"$2,343,000"
Jul 9 1995,,Sunday,190,"$9,201,272",-27.5%,-37.2%,4,Apollo 13,"$5,621,055"
Jul 8 1995,,Saturday,189,"$12,684,962",+30.5%,-23.6%,4,Apollo 13,"$7,986,025"
Jul 7 1995,,Friday,188,"$9,723,631",+57.8%,-24.9%,4,Apollo 13,"$6,028,015"
Jul 6 1995,,Thursday,187,"$6,162,859",-1.9%,+61.2%,4,Apollo 13,"$3,734,915"
Jul 5 1995,,Wednesday,186,"$6,282,034",-35.4%,+58.8%,4,Apollo 13,"$3,800,810"
Jul 4 1995,Independence Day 1995,Tuesday,185,"$9,728,247",-14.6%,+109.7%,4,Apollo 13,"$6,052,735"
Jul 3 1995,,Monday,184,"$11,388,097",-22.3%,+159.7%,4,Apollo 13,"$7,063,355"
Jul 2 1995,,Sunday,183,"$14,648,920",-11.8%,+39.7%,4,Apollo 13,"$8,447,465"
Jul 1 1995,,Saturday,182,"$16,610,625",+28.2%,+23.3%,4,Apollo 13,"$9,447,100"
Jun 30 1995,,Friday,181,"$12,954,411",+238.9%,+22.4%,4,Apollo 13,"$7,458,815"
Jun 29 1995,,Thursday,180,"$3,822,315",-3.4%,-40.3%,3,Batman Forever,"$3,032,227"
Jun 28 1995,,Wednesday,179,"$3,956,936",-14.7%,-42.9%,3,Batman Forever,"$3,155,443"
Jun 27 1995,,Tuesday,178,"$4,639,494",+5.8%,-39.6%,3,Batman Forever,"$3,688,240"
Jun 26 1995,,Monday,177,"$4,384,644",-58.2%,-45.6%,3,Batman Forever,"$3,577,963"
Jun 25 1995,,Sunday,176,"$10,484,478",-22.2%,-37.1%,3,Batman Forever,"$8,831,113"
Jun 24 1995,,Saturday,175,"$13,468,733",+27.3%,-36.2%,3,Batman Forever,"$11,317,261"
Jun 23 1995,,Friday,174,"$10,583,752",+65.3%,-52.5%,3,Batman Forever,"$9,063,142"
Jun 22 1995,,Thursday,173,"$6,404,492",-7.5%,+369.9%,3,Batman Forever,"$5,226,010"
Jun 21 1995,,Wednesday,172,"$6,927,111",-9.8%,+429.9%,3,Batman Forever,"$5,827,925"
Jun 20 1995,,Tuesday,171,"$7,681,770",-4.7%,+413.2%,3,Batman Forever,"$6,501,188"
Jun 19 1995,,Monday,170,"$8,064,109",-51.6%,+451.3%,3,Batman Forever,"$7,063,641"
Jun 18 1995,,Sunday,169,"$16,669,561",-21.1%,+324.8%,3,Batman Forever,"$14,580,161"
Jun 17 1995,,Saturday,168,"$21,127,336",-5.1%,+289.1%,3,Batman Forever,"$18,157,811"
Jun 16 1995,,Friday,167,"$22,262,587","+1,533.6%",+571.5%,3,Batman Forever,"$20,046,461"
Jun 15 1995,,Thursday,166,"$1,362,805",+4.3%,-26.4%,3,Casper,"$1,157,520"
Jun 14 1995,,Wednesday,165,"$1,307,165",-12.7%,-17.3%,3,Casper,"$1,116,175"
Jun 13 1995,,Tuesday,164,"$1,496,910",+2.3%,-15.3%,3,Casper,"$1,212,640"
Jun 12 1995,,Monday,163,"$1,462,638",-62.7%,-2.1%,3,Casper,"$1,226,420"
Jun 11 1995,,Sunday,162,"$3,924,113",-27.7%,-18.7%,3,Casper,"$3,431,220"
Jun 10 1995,,Saturday,161,"$5,430,461",+63.8%,-29.4%,3,Casper,"$4,685,215"
Jun 9 1995,,Friday,160,"$3,315,404",+79.1%,-24.6%,3,Casper,"$2,811,120"
Jun 8 1995,,Thursday,159,"$1,850,712",+17.1%,+12.2%,3,Casper,"$1,495,455"
Jun 7 1995,,Wednesday,158,"$1,579,812",-10.6%,+3.7%,3,Casper,"$1,238,015"
Jun 6 1995,,Tuesday,157,"$1,766,511",+18.3%,-6%,3,Casper,"$1,291,525"
Jun 5 1995,,Monday,156,"$1,493,601",-69%,-84.7%,3,Casper,"$1,114,785"
Jun 4 1995,,Sunday,155,"$4,825,659",-37.2%,-59.9%,3,Casper,"$3,876,015"
Jun 3 1995,,Saturday,154,"$7,688,247",+74.8%,-39.6%,3,Casper,"$6,174,400"
Jun 2 1995,,Friday,153,"$4,398,868",+166.6%,-49.3%,3,Casper,"$3,359,195"
Jun 1 1995,,Thursday,152,"$1,650,036",+8.3%,"+1,889.2%",3,Casper,"$1,167,020"
May 31 1995,,Wednesday,151,"$1,522,908",-18.9%,"+1,798.2%",3,Casper,"$1,044,890"
May 30 1995,,Tuesday,150,"$1,878,459",-80.8%,"+1,560.5%",3,Casper,"$1,207,730"
May 29 1995,Memorial Day 1995,Monday,149,"$9,777,236",-18.7%,"+9,776.4%",4,Casper,"$5,251,590"
May 28 1995,,Sunday,148,"$12,032,097",-5.5%,"+3,220.2%",4,Casper,"$6,242,215"
May 27 1995,,Saturday,147,"$12,734,303",+46.7%,"+2,211.5%",4,Casper,"$6,622,160"
May 26 1995,,Friday,146,"$8,679,524","+10,363.7%","+2,394%",4,Casper,"$3,976,010"
May 25 1995,,Thursday,145,"$82,949",+3.4%,-47.9%,1,Bad Boys,"$82,949"
May 24 1995,,Wednesday,144,"$80,230",-29.1%,-55.6%,1,Bad Boys,"$80,230"
May 23 1995,,Tuesday,143,"$113,124",+14.3%,-47.7%,1,Bad Boys,"$113,124"
May 22 1995,,Monday,142,"$98,996",-72.7%,-43.5%,1,Bad Boys,"$98,996"
May 21 1995,,Sunday,141,"$362,389",-34.2%,-38.5%,1,Bad Boys,"$362,389"
May 20 1995,,Saturday,140,"$550,907",+58.3%,-36.3%,1,Bad Boys,"$550,907"
May 19 1995,,Friday,139,"$348,015",+118.7%,-36.7%,1,Bad Boys,"$348,015"
May 18 1995,,Thursday,138,"$159,132",-11.9%,-24.1%,1,Bad Boys,"$159,132"
May 17 1995,,Wednesday,137,"$180,677",-16.5%,-19.5%,1,Bad Boys,"$180,677"
May 16 1995,,Tuesday,136,"$216,410",+23.6%,-21.5%,1,Bad Boys,"$216,410"
May 15 1995,,Monday,135,"$175,129",-70.3%,-17.5%,1,Bad Boys,"$175,129"
May 14 1995,,Sunday,134,"$589,253",-31.9%,-22.6%,1,Bad Boys,"$589,253"
May 13 1995,,Saturday,133,"$865,148",+57.3%,-34%,1,Bad Boys,"$865,148"
May 12 1995,,Friday,132,"$550,138",+162.3%,-34.7%,1,Bad Boys,"$550,138"
May 11 1995,,Thursday,131,"$209,744",-6.5%,-21.2%,1,Bad Boys,"$209,744"
May 10 1995,,Wednesday,130,"$224,408",-18.6%,-20.5%,1,Bad Boys,"$224,408"
May 9 1995,,Tuesday,129,"$275,523",+29.8%,-26.4%,1,Bad Boys,"$275,523"
May 8 1995,,Monday,128,"$212,243",-72.1%,-30.1%,1,Bad Boys,"$212,243"
May 7 1995,,Sunday,127,"$761,794",-41.8%,-33.7%,1,Bad Boys,"$761,794"
May 6 1995,,Saturday,126,"$1,310,032",+55.4%,-32%,1,Bad Boys,"$1,310,032"
May 5 1995,,Friday,125,"$843,086",+216.6%,-31.9%,1,Bad Boys,"$843,086"
May 4 1995,,Thursday,124,"$266,303",-5.6%,-29.7%,1,Bad Boys,"$266,303"
May 3 1995,,Wednesday,123,"$282,177",-24.6%,-30.2%,1,Bad Boys,"$282,177"
May 2 1995,,Tuesday,122,"$374,365",+23.3%,-32.3%,1,Bad Boys,"$374,365"
May 1 1995,,Monday,121,"$303,607",-73.6%,-36.2%,1,Bad Boys,"$303,607"
Apr 30 1995,,Sunday,120,"$1,148,299",-40.4%,-37.7%,1,Bad Boys,"$1,148,299"
Apr 29 1995,,Saturday,119,"$1,927,674",+55.7%,-36.5%,1,Bad Boys,"$1,927,674"
Apr 28 1995,,Friday,118,"$1,238,115",+227%,-42%,1,Bad Boys,"$1,238,115"
Apr 27 1995,,Thursday,117,"$378,669",-6.4%,-60%,1,Bad Boys,"$378,669"
Apr 26 1995,,Wednesday,116,"$404,398",-26.8%,-60%,1,Bad Boys,"$404,398"
Apr 25 1995,,Tuesday,115,"$552,637",+16.1%,-54.4%,1,Bad Boys,"$552,637"
Apr 24 1995,,Monday,114,"$476,205",-74.2%,-66.1%,1,Bad Boys,"$476,205"
Apr 23 1995,,Sunday,113,"$1,843,119",-39.3%,-44.6%,1,Bad Boys,"$1,843,119"
Apr 22 1995,,Saturday,112,"$3,036,451",+42.3%,-25.8%,1,Bad Boys,"$3,036,451"
Apr 21 1995,,Friday,111,"$2,133,238",+125.4%,-40.7%,1,Bad Boys,"$2,133,238"
Apr 20 1995,,Thursday,110,"$946,305",-6.5%,-40.9%,1,Bad Boys,"$946,305"
Apr 19 1995,,Wednesday,109,"$1,011,735",-16.5%,-22.5%,1,Bad Boys,"$1,011,735"
Apr 18 1995,,Tuesday,108,"$1,212,072",-13.7%,-21.9%,1,Bad Boys,"$1,212,072"
Apr 17 1995,,Monday,107,"$1,404,433",-57.8%,-6.7%,1,Bad Boys,"$1,404,433"
Apr 16 1995,Easter Sunday 1995,Sunday,106,"$3,325,383",-18.7%,-21.2%,1,Bad Boys,"$3,325,383"
Apr 15 1995,,Saturday,105,"$4,090,313",+13.6%,-33.5%,1,Bad Boys,"$4,090,313"
Apr 14 1995,,Friday,104,"$3,600,344",+124.8%,-30%,1,Bad Boys,"$3,600,344"
Apr 13 1995,,Thursday,103,"$1,601,827",+22.7%,-,1,Bad Boys,"$1,601,827"
