rank,title,re_release,gross,num_theaters,total_gross,date,distributor
110,Who's That Girl,,"$7,305,209",944,"$7,305,209",Aug 7,Warner Bros.
111,Hiding Out,,"$7,019,441",988,"$7,019,441",Nov 6,De Laurentiis Entertainment Group (DEG)
112,Death Wish 4: The Crackdown,,"$6,880,310","1,030","$6,880,310",Nov 6,Cannon Film Distributors
113,The Chipmunk Adventure,,"$6,804,312",916,"$6,804,312",May 22,The Samuel Goldwyn Company
114,Assassination,,"$6,075,793","1,000","$6,075,793",Jan 9,Cannon Film Distributors
115,Evil Dead II,,"$5,923,044",310,"$5,923,044",Mar 13,De Laurentiis Entertainment Group (DEG)
116,Wisdom,,"$5,715,174",791,"$5,715,174",Jan 2,Twentieth Century Fox
117,Surrender,,"$5,711,976","1,067","$5,711,976",Oct 9,Warner Bros.
118,Nadine,,"$5,669,831",760,"$5,669,831",Aug 7,TriStar Pictures
119,The Sicilian,,"$5,406,879",370,"$5,406,879",Oct 23,Twentieth Century Fox
120,No Mercy,,"$5,286,421","1,206","$12,303,904",Dec 19,TriStar Pictures
121,Gardens of Stone,,"$5,262,047",612,"$5,262,047",May 8,TriStar Pictures
122,Hollywood Shuffle,,"$5,228,617",81,"$5,228,617",Mar 20,The Samuel Goldwyn Company
123,River's Edge,,"$4,600,000",3,"$4,600,000",May 8,Island Pictures
124,Made in Heaven,,"$4,572,845",898,"$4,572,845",Nov 6,Lorimar Motion Pictures
125,Death Before Dishonor,,"$4,546,244",776,"$4,546,244",Feb 20,New World Pictures
126,The Last Emperor,,"$4,441,496",877,"$43,984,230",Nov 20,Columbia Pictures
127,The Dead,,"$4,370,078",6,"$4,370,078",Dec 18,Vestron Pictures
128,The Color Purple,1987 Re-release,"$4,292,009",601,"$4,292,009",Jan 16,Warner Bros.
129,Best Seller,,"$4,278,150",253,"$4,278,150",Sep 25,Orion Pictures
130,Hot Pursuit,,"$4,215,849",975,"$4,215,849",May 8,Paramount Pictures
131,American Ninja 2: The Confrontation,,"$4,000,000",397,"$4,000,000",May 1,Cannon Film Distributors
132,My Demon Lover,,"$3,922,273","1,115","$3,922,273",Apr 24,New Line Cinema
133,Leonard Part 6,,"$3,891,660","1,149","$4,615,255",Dec 18,Columbia Pictures
134,North Shore,,"$3,832,228",802,"$3,832,228",Aug 14,Universal Pictures
135,The Monster Squad,,"$3,769,990","1,280","$3,769,990",Aug 14,TriStar Pictures
136,Allan Quatermain and the Lost City of Gold,,"$3,751,699","1,000","$3,751,699",Jan 30,Cannon Film Distributors
137,Three O'Clock High,,"$3,685,862",849,"$3,685,862",Oct 9,Universal Pictures
138,Big Shots,,"$3,390,043",932,"$3,390,043",Oct 2,Twentieth Century Fox
139,Near Dark,,"$3,369,307",429,"$3,369,307",Oct 2,De Laurentiis Entertainment Group (DEG)
140,Wish You Were Here,,"$3,283,832",43,"$3,283,832",Jul 24,Atlantic Releasing Corporation
141,Barfly,,"$3,221,568",2,"$3,221,568",Oct 16,Cannon Film Distributors
142,Malone,,"$3,060,858","1,326","$3,060,858",May 1,Orion Pictures
143,Sign 'o' the Times,,"$3,000,073",234,"$3,000,073",Nov 20,-
144,No Man's Land,,"$2,877,571",510,"$2,877,571",Oct 23,Orion Pictures
145,Heat,,"$2,793,214",863,"$2,793,214",Mar 13,New Century
146,Hannah and Her Sisters,1987 Re-release,"$2,755,039",255,"$4,691,838",Feb 13,Orion Pictures
147,Sid and Nancy,,"$2,750,919",43,"$2,826,523",Oct 17,The Samuel Goldwyn Company
148,The Allnighter,,"$2,700,000",977,"$2,700,000",May 1,Universal Pictures
149,Hello Mary Lou: Prom Night II,,"$2,683,519",343,"$2,683,519",Oct 16,The Samuel Goldwyn Company
150,The Care Bears Adventure in Wonderland,,"$2,608,000","1,094","$2,608,000",Aug 7,-
151,House of Games,,"$2,585,639",9,"$2,585,639",Oct 16,Orion Pictures
152,The Stepfather,,"$2,488,740",148,"$2,488,740",Jan 23,New Century
153,Maurice,,"$2,438,304",1,"$2,438,304",Sep 18,Cinecom Pictures
154,Dead of Winter,,"$2,413,427",491,"$2,413,427",Feb 6,Metro-Goldwyn-Mayer (MGM)
155,The Kindred,,"$2,407,024",566,"$2,407,024",Jan 9,-
156,The Squeeze,,"$2,228,951","1,152","$2,228,951",Jul 10,TriStar Pictures
157,Russkies,,"$2,189,047",604,"$2,189,047",Nov 6,New Century
158,Weeds,,"$2,115,382",86,"$2,325,444",Oct 16,De Laurentiis Entertainment Group (DEG)
159,Date with an Angel,,"$1,988,962",843,"$1,988,962",Nov 20,De Laurentiis Entertainment Group (DEG)
160,Betty Blue,,"$1,954,850",20,"$2,003,822",Nov 7,Alive Films
161,The Curse,,"$1,930,001",326,"$1,930,001",Sep 11,Trans World Entertainment (TWE)
162,Personal Services,,"$1,744,164",31,"$1,744,164",May 15,Vestron Pictures
163,The Big Town,,"$1,733,017",762,"$1,733,017",Sep 25,Columbia Pictures
164,Matewan,,"$1,680,358",42,"$1,680,358",Aug 28,Cinecom Pictures
165,Prick Up Your Ears,,"$1,654,743",36,"$1,654,743",Apr 17,The Samuel Goldwyn Company
166,Making Mr. Right,,"$1,584,970",296,"$1,584,970",Apr 10,Orion Pictures
167,The Garbage Pail Kids Movie,,"$1,576,615",374,"$1,576,615",Aug 21,Atlantic Releasing Corporation
168,Morgan Stewart's Coming Home,,"$1,533,778",344,"$2,136,381",Feb 20,New Century
169,The Whistle Blower,,"$1,500,000",62,"$1,500,000",Jul 10,Hemdale
170,A Prayer for the Dying,,"$1,432,687",407,"$1,432,687",Sep 11,The Samuel Goldwyn Company
171,From a Whisper to a Scream,,"$1,355,728",137,"$1,355,728",Sep 4,-
172,China Girl,,"$1,262,091",193,"$1,262,091",Sep 25,Vestron Pictures
173,Dancers,,"$1,190,416",12,"$1,190,416",Oct 9,Cannon Film Distributors
174,Return to Horror High,,"$1,189,709",227,"$1,189,709",Jan 9,New World Pictures
175,Cry Freedom,,"$1,180,156",479,"$5,899,797",Nov 6,Universal Pictures
176,King Kong Lives,,"$1,163,386","1,105","$4,711,220",Dec 19,De Laurentiis Entertainment Group (DEG)
177,Street Smart,,"$1,119,112",207,"$1,119,112",Mar 20,Cannon Film Distributors
178,Swimming to Cambodia,,"$1,092,911",21,"$1,092,911",Mar 13,Cinecom Pictures
179,84 Charing Cross Road,,"$1,083,486",24,"$1,083,486",Feb 13,Columbia Pictures
180,Housekeeping,,"$1,083,282",2,"$1,083,282",Nov 25,Columbia Pictures
181,Cross My Heart,,"$1,025,762",205,"$1,025,762",Nov 13,Universal Pictures
182,Campus Man,,"$989,528",307,"$989,528",Apr 10,Paramount Pictures
183,Million Dollar Mystery,,"$989,033","1,396","$989,033",Jun 12,De Laurentiis Entertainment Group (DEG)
184,Gothic,,"$916,172",20,"$916,172",Apr 10,Vestron Pictures
185,Real Men,,"$873,903",150,"$873,903",Sep 25,United Artists
186,Marlene,,"$831,414",6,"$852,676",Nov 7,Alive Films
187,Beyond Therapy,,"$790,000",113,"$790,000",Feb 27,New World Pictures
188,The Hanoi Hilton,,"$760,000",2,"$760,000",Mar 27,Cannon Film Distributors
189,Defense of the Realm,,"$722,230",15,"$750,000",Nov 21,Hemdale
190,Chuck Berry: Hail! Hail! Rock 'n' Roll,,"$719,323",33,"$719,323",Oct 9,Universal Pictures
191,In the Mood,,"$682,881",361,"$999,382",Sep 16,Lorimar Motion Pictures
192,Moonstruck,,"$606,289","1,178","$80,640,528",Dec 18,Metro-Goldwyn-Mayer (MGM)
193,Oviri,,"$583,800",16,"$583,800",Jul 31,International Film Marketing
194,Steel Dawn,,"$562,187",290,"$562,187",Nov 6,Vestron Pictures
195,Amazon Women on the Moon,,"$548,696",50,"$548,696",Sep 18,Universal Pictures
196,Man on Fire,,"$519,596",178,"$519,596",Oct 9,TriStar Pictures
197,September,,"$486,434",15,"$486,434",Dec 18,Orion Pictures
198,"Good Morning, Vietnam",,"$440,103","1,598","$123,922,370",Dec 25,Walt Disney Studios Motion Pictures
199,The Good Father,,"$421,201",17,"$421,201",Feb 11,Skouras Pictures
200,Number One with a Bullet,,"$410,952",223,"$410,952",Feb 27,Cannon Film Distributors
