rank,title,re_release,gross,num_theaters,total_gross,date,distributor
68,Pinocchio,1984 Re-release,"$12,029,979","1,309","$26,414,038",Dec 21,Walt Disney Studios Motion Pictures
69,The Cotton Club,,"$11,848,246",809,"$25,928,721",Dec 14,Orion Pictures
70,Two of a Kind,,"$11,801,362","1,278","$23,646,952",Dec 16,Twentieth Century Fox
71,Up the Creek,,"$11,708,269","1,346","$11,708,269",Apr 6,Orion Pictures
72,Tank,,"$11,302,884","1,332","$11,302,884",Mar 16,Universal Pictures
73,Hard to Hold,,"$11,113,806","1,017","$11,113,806",Apr 6,Universal Pictures
74,The Wild Life,,"$11,020,375","1,142","$11,020,375",Sep 28,Universal Pictures
75,Broadway Danny Rose,,"$10,600,497",613,"$10,600,497",Jan 27,Orion Pictures
76,The Rescuers,1983 Re-release,"$10,597,509","1,040","$21,000,000",Dec 16,Walt Disney Studios Motion Pictures
77,Where the Boys Are,,"$10,530,000","1,414","$10,530,000",Apr 6,TriStar Pictures
78,Thief of Hearts,,"$10,435,015","1,200","$10,435,015",Oct 19,Paramount Pictures
79,Gorky Park,,"$10,264,285",631,"$15,856,028",Dec 16,Orion Pictures
80,D.C. Cab,,"$10,059,482",908,"$16,134,627",Dec 16,Universal Pictures
81,Terror in the Aisles,,"$10,004,817","1,134","$10,004,817",Oct 26,Universal Pictures
82,Cloak and Dagger,,"$9,719,952","1,147","$9,719,952",Aug 10,Universal Pictures
83,Christine,,"$9,348,013","1,101","$21,017,849",Dec 9,Columbia Pictures
84,Protocol,,"$9,325,006",904,"$26,186,631",Dec 21,Warner Bros.
85,Falling in Love,,"$9,248,972",807,"$11,129,057",Nov 21,Paramount Pictures
86,Bolero,,"$8,914,881","1,015","$8,914,881",Aug 31,Cannon Film Distributors
87,Body Double,,"$8,801,940","1,428","$8,801,940",Oct 26,Columbia Pictures
88,Oxford Blues,,"$8,793,152","1,075","$8,793,152",Aug 24,Metro-Goldwyn-Mayer (MGM)
89,The Bounty,,"$8,613,462",986,"$8,613,462",May 4,Orion Pictures
90,Reckless,,"$8,289,916",899,"$8,289,916",Feb 3,Metro-Goldwyn-Mayer (MGM)
91,Streets of Fire,,"$8,089,290","1,150","$8,089,290",Jun 1,Universal Pictures
92,Just the Way You Are,,"$7,889,694","1,190","$7,889,694",Nov 16,Metro-Goldwyn-Mayer (MGM)
93,The Little Drummer Girl,,"$7,828,841",820,"$7,828,841",Oct 19,Warner Bros.
94,To Be or Not to Be,,"$7,585,092",645,"$13,030,214",Dec 16,Twentieth Century Fox
95,Micki + Maude,,"$7,583,242",876,"$26,080,861",Dec 21,Columbia Pictures
96,Country,,"$7,411,929",488,"$9,640,000",Sep 28,Walt Disney Studios Motion Pictures
97,Johnny Dangerously,,"$7,350,435","1,106","$17,124,395",Dec 21,Twentieth Century Fox
98,Iceman,,"$7,343,032",671,"$7,343,032",Apr 13,Universal Pictures
99,A Nightmare on Elm Street,,"$7,220,490",380,"$25,504,513",Nov 9,New Line Cinema
100,Hardbodies,,"$7,121,719","1,594","$7,121,719",May 4,Columbia Pictures
101,The Pope of Greenwich Village,,"$6,836,201",677,"$6,836,201",Jun 22,Metro-Goldwyn-Mayer (MGM)
102,Breakin' 2: Electric Boogaloo,,"$6,763,636",908,"$15,101,131",Dec 21,TriStar Pictures
103,Swing Shift,,"$6,650,206",814,"$6,650,206",Apr 13,Warner Bros.
104,The Razor's Edge,,"$6,551,987","1,036","$6,551,987",Oct 19,Columbia Pictures
105,Ninja III: The Domination,,"$6,544,052",530,"$7,610,785",Sep 14,Cannon Film Distributors
106,The Philadelphia Experiment,,"$6,257,896",490,"$8,103,330",Aug 3,New World Pictures
107,The Adventures of Buckaroo Banzai Across the 8th Dimension,,"$6,254,148",236,"$6,254,148",Aug 10,Twentieth Century Fox
108,Firstborn,,"$6,250,994",929,"$6,250,994",Oct 26,Paramount Pictures
109,The Right Stuff,,"$6,202,359",627,"$21,192,102",Oct 21,Warner Bros.
110,The Flamingo Kid,,"$6,193,155",753,"$23,859,382",Dec 21,Twentieth Century Fox
111,A Christmas Story,,"$6,051,174",938,"$19,294,144",Nov 18,Metro-Goldwyn-Mayer (MGM)
112,Racing with the Moon,,"$6,045,647",389,"$6,045,647",Mar 23,Paramount Pictures
113,Sheena,,"$5,778,353","1,496","$5,778,353",Aug 17,Columbia Pictures
114,The Man Who Loved Women,,"$5,770,217",845,"$10,964,231",Dec 16,Columbia Pictures
115,The Lonely Guy,,"$5,718,573",717,"$5,718,573",Jan 27,Universal Pictures
116,Meatballs Part II,,"$5,410,972","1,252","$5,410,972",Jul 27,TriStar Pictures
117,Once Upon a Time in America,,"$5,321,508",894,"$5,321,508",Jun 1,Warner Bros.
118,Alphabet City,,"$5,293,430",321,"$7,035,585",May 4,Atlantic Releasing Corporation
119,The Hotel New Hampshire,,"$5,142,858",244,"$5,142,858",Mar 9,Orion Pictures
120,American Dreamer,,"$5,021,751",801,"$5,021,751",Oct 26,Warner Bros.
121,No Small Affair,,"$4,994,094","1,247","$4,994,094",Nov 9,Columbia Pictures
122,Harry & Son,,"$4,864,980",920,"$4,864,980",Mar 2,Orion Pictures
123,"Grandview, U.S.A.",,"$4,743,119","1,069","$4,743,119",Aug 3,Warner Bros.
124,C.H.U.D.,,"$4,654,423",310,"$4,654,423",Aug 31,New World Pictures
125,Making the Grade,,"$4,561,346","1,197","$4,561,346",May 18,Cannon Film Distributors
126,Star 80,,"$4,531,751",502,"$6,472,990",Nov 11,Warner Bros.
127,Joy of Sex,,"$4,463,841",804,"$4,463,841",Aug 3,Paramount Pictures
128,Until September,,"$4,239,154","1,114","$4,239,154",Sep 21,Metro-Goldwyn-Mayer (MGM)
129,This Is Spinal Tap,,"$3,910,058",206,"$4,491,645",Mar 2,Embassy Pictures
130,Star Wars: Episode VI - Return of the Jedi,,"$3,896,542","1,764","$252,583,617",May 25,Twentieth Century Fox
131,Flashpoint,,"$3,854,833","1,022","$3,854,833",Aug 31,TriStar Pictures
132,Cheech & Chong's: The Corsican Brothers,,"$3,772,785",868,"$3,772,785",Jul 27,Orion Pictures
133,Exterminator 2,,"$3,739,406",535,"$3,739,406",Sep 14,Cannon Film Distributors
134,The Dresser,,"$3,612,610",241,"$5,310,748",Dec 9,Columbia Pictures
135,Runaway,,"$3,417,738",720,"$6,770,587",Dec 14,TriStar Pictures
136,Crimes of Passion,,"$2,912,945",325,"$2,912,945",Oct 19,New World Pictures
137,The Warrior and the Sorceress,,"$2,886,225",238,"$2,886,225",Sep 7,New World Pictures
138,Impulse,,"$2,773,433",376,"$2,773,433",Sep 28,Twentieth Century Fox
139,The Bear,,"$2,687,148",750,"$2,687,148",Sep 28,Embassy Pictures
140,Under the Volcano,,"$2,556,800",1,"$2,556,800",Jun 15,Universal Pictures
141,"Silent Night, Deadly Night",,"$2,491,460",398,"$2,491,460",Nov 9,TriStar Pictures
142,Electric Dreams,,"$2,193,612",920,"$2,193,612",Jul 20,Metro-Goldwyn-Mayer (MGM)
143,Purple Hearts,,"$2,075,282",370,"$2,075,282",Mar 30,Warner Bros.
144,The Buddy System,,"$1,820,049",190,"$1,820,049",Jan 20,Twentieth Century Fox
145,Body Rock,,"$1,689,501",240,"$1,689,501",Sep 28,New World Pictures
146,Misunderstood,,"$1,525,532",741,"$1,525,532",Mar 30,Metro-Goldwyn-Mayer (MGM)
147,Garbo Talks,,"$1,493,782",16,"$1,493,782",Oct 12,Metro-Goldwyn-Mayer (MGM)
148,Finders Keepers,,"$1,467,396",753,"$1,467,396",May 18,Warner Bros.
149,The Smurfs and the Magic Flute,,"$1,435,165",432,"$11,234,220",Oct 7,Atlantic Releasing Corporation
150,Sahara,,"$1,402,962",344,"$1,402,962",Mar 2,Metro-Goldwyn-Mayer (MGM)
151,A Christmas Story,1984 Re-release,"$1,311,065",602,"$1,311,065",Nov 21,Metro-Goldwyn-Mayer (MGM)
152,The River Rat,,"$1,142,944",316,"$1,142,944",Sep 21,Paramount Pictures
153,Mike's Murder,,"$1,059,966",80,"$1,059,966",Mar 9,Warner Bros.
154,The Power,,"$929,162",256,"$929,162",Jan 20,-
155,Songwriter,,"$865,915",499,"$865,915",Oct 12,TriStar Pictures
156,A Passage to India,,"$789,005",650,"$27,187,653",Dec 14,Columbia Pictures
157,The Killing Fields,,"$650,975",663,"$34,700,291",Nov 2,Warner Bros.
158,Scandalous,,"$526,805",144,"$526,805",Jan 20,Orion Pictures
159,Windy City,,"$343,890",28,"$343,890",Sep 21,Warner Bros.
160,Champions,,"$200,498",55,"$200,498",Apr 20,AVCO Embassy Pictures
161,Razorback,,"$150,140",50,"$150,140",Nov 16,Warner Bros.
162,Crackers,,"$129,268",21,"$129,268",Feb 17,Universal Pictures
163,Repo Man,,"$129,000",39,"$129,000",Mar 2,Universal Pictures
164,Slayground,,"$108,128",62,"$108,128",Jan 27,Universal Pictures
165,The River,,"$85,246","1,001","$11,489,982",Dec 21,Universal Pictures
166,Birdy,,"$73,617",18,"$1,455,045",Dec 21,TriStar Pictures
167,Mrs. Soffel,,"$72,524",801,"$4,385,312",Dec 28,Metro-Goldwyn-Mayer (MGM)
168,1984,,"$44,735",295,"$8,430,492",Dec 14,The Samuel Goldwyn Company
169,Stop Making Sense,,"$41,666",41,"$4,949,438",Oct 19,Cinecom Pictures
