rank,title,re_release,gross,num_theaters,total_gross,date,distributor
49,Marley & Me,,"$70,709,680","3,505","$143,153,751",Dec 25,Twentieth Century Fox
50,Obsessed,,"$68,261,644","2,634","$68,261,644",Apr 24,Screen Gems
51,Race to Witch Mountain,,"$67,172,594","3,268","$67,172,594",Mar 13,Walt Disney Studios Motion Pictures
52,The Final Destination,,"$66,477,700","3,121","$66,477,700",Aug 28,Warner Bros.
53,The Taking of Pelham 123,,"$65,452,312","3,077","$65,452,312",Jun 12,Sony Pictures Releasing
54,Friday the 13th,,"$65,002,019","3,105","$65,002,019",Feb 13,Warner Bros.
55,17 Again,,"$64,167,069","3,255","$64,167,069",Apr 17,Warner Bros.
56,The Time Traveler's Wife,,"$63,414,846","2,988","$63,414,846",Aug 14,Warner Bros.
57,Brüno,,"$60,054,530","2,759","$60,054,530",Jul 10,Universal Pictures
58,Bride Wars,,"$58,715,510","3,228","$58,715,510",Jan 9,Twentieth Century Fox
59,The Haunting in Connecticut,,"$55,389,516","2,732","$55,389,516",Mar 27,Lionsgate Films
60,Ghosts of Girlfriends Past,,"$55,250,026","3,175","$55,250,026",May 1,Warner Bros.
61,Bedtime Stories,,"$53,401,063","3,684","$110,101,975",Dec 25,Walt Disney Studios Motion Pictures
62,Funny People,,"$51,855,045","3,008","$51,855,045",Jul 31,Universal Pictures
63,I Can Do Bad All by Myself,,"$51,733,921","2,255","$51,733,921",Sep 11,Lionsgate Films
64,My Bloody Valentine,,"$51,545,952","2,534","$51,545,952",Jan 16,Lionsgate Films
65,Land of the Lost,,"$49,438,370","3,534","$49,438,370",Jun 5,Universal Pictures
66,My Sister's Keeper,,"$49,200,230","2,606","$49,200,230",Jun 26,Warner Bros.
67,Old Dogs,,"$46,528,573","3,425","$49,492,060",Nov 25,Walt Disney Studios Motion Pictures
68,Underworld: Rise of the Lycans,,"$45,802,315","2,942","$45,802,315",Jan 23,Screen Gems
69,Confessions of a Shopaholic,,"$44,277,350","2,534","$44,277,350",Feb 13,Walt Disney Studios Motion Pictures
70,Year One,,"$43,337,279","3,024","$43,337,279",Jun 19,Sony Pictures Releasing
71,The Unborn,,"$42,670,410","2,359","$42,670,410",Jan 9,Universal Pictures
72,Precious,,"$42,567,989","1,003","$47,566,524",Nov 6,Lionsgate Films
73,Valkyrie,,"$42,175,975","2,838","$83,077,833",Dec 25,United Artists
74,Drag Me to Hell,,"$42,100,625","2,510","$42,100,625",May 29,Universal Pictures
75,Orphan,,"$41,596,251","2,750","$41,596,251",Jul 24,Warner Bros.
76,Duplicity,,"$40,572,825","2,579","$40,572,825",Mar 20,Universal Pictures
77,It's Complicated,,"$40,375,875","2,955","$112,735,375",Dec 25,Universal Pictures
78,Planet 51,,"$39,410,558","3,035","$42,194,060",Nov 20,Sony Pictures Releasing
79,Surrogates,,"$38,577,772","2,992","$38,577,772",Sep 25,Walt Disney Studios Motion Pictures
80,Yes Man,,"$37,661,286","3,434","$97,690,976",Dec 19,Warner Bros.
81,Ninja Assassin,,"$37,303,465","2,503","$38,122,883",Nov 25,Warner Bros.
82,State of Play,,"$37,017,955","2,807","$37,017,955",Apr 17,Universal Pictures
83,Notorious,,"$36,843,682","1,641","$36,843,682",Jan 16,-
84,The Pink Panther 2,,"$35,922,978","3,245","$35,922,978",Feb 6,Sony Pictures Releasing
85,All About Steve,,"$33,862,903","2,265","$33,862,903",Sep 4,Twentieth Century Fox
86,Up in the Air,,"$33,655,213","2,218","$83,823,381",Dec 4,Paramount Pictures
87,Halloween II,,"$33,392,973","3,088","$33,392,973",Aug 28,-
88,The Informant!,,"$33,316,821","2,505","$33,316,821",Sep 18,Warner Bros.
89,The Last House on the Left,,"$32,752,215","2,402","$32,752,215",Mar 13,Universal Pictures
90,The Reader,,"$32,519,680","1,203","$34,194,407",Dec 10,The Weinstein Company
91,500 Days of Summer,,"$32,391,374","1,048","$32,391,374",Jul 17,-
92,Earth,,"$32,011,576","1,804","$32,011,576",Apr 22,Walt Disney Studios Motion Pictures
93,The Men Who Stare at Goats,,"$31,976,937","2,453","$32,428,195",Nov 6,Overture Films
94,Push,,"$31,811,527","2,313","$31,811,527",Feb 6,Summit Entertainment
95,9,,"$31,749,894","2,060","$31,749,894",Sep 9,Focus Features
96,The Soloist,,"$31,720,158","2,090","$31,720,158",Apr 24,DreamWorks
97,Toy Story,2009 Re-release,"$30,702,446","1,752","$30,702,446",Oct 2,Walt Disney Studios Motion Pictures
98,The Stepfather,,"$29,062,561","2,734","$29,062,561",Oct 16,Screen Gems
99,Defiance,,"$28,619,576","1,793","$28,644,813",Dec 31,Paramount Vantage
100,The Uninvited,,"$28,596,818","2,344","$28,596,818",Jan 30,DreamWorks
101,Saw VI,,"$27,693,292","3,036","$27,693,292",Oct 23,Lionsgate Films
102,Invictus,,"$26,677,133","2,170","$37,491,364",Dec 11,Warner Bros.
103,Brothers,,"$26,222,779","2,088","$28,544,157",Dec 4,Lionsgate Films
104,Dance Flick,,"$25,662,155","2,459","$25,662,155",May 22,Paramount Pictures
105,The International,,"$25,450,527","2,364","$25,450,527",Feb 13,Sony Pictures Releasing
106,The Fourth Kind,,"$25,396,720","2,530","$25,486,040",Nov 6,Universal Pictures
107,Aliens in the Attic,,"$25,200,412","3,108","$25,200,412",Jul 31,Twentieth Century Fox
108,The Wrestler,,"$25,068,864",776,"$26,238,243",Dec 17,-
109,Seven Pounds,,"$24,012,839","2,758","$69,951,824",Dec 19,Sony Pictures Releasing
110,Observe and Report,,"$24,007,324","2,727","$24,007,324",Apr 10,Warner Bros.
111,Fighting,,"$23,091,010","2,312","$23,091,010",Apr 24,Universal Pictures
112,Love Happens,,"$22,965,110","1,922","$22,965,110",Sep 18,Universal Pictures
113,Revolutionary Road,,"$22,598,011","1,077","$22,911,480",Dec 26,Paramount Vantage
114,Fame,,"$22,455,510","3,133","$22,455,510",Sep 25,Metro-Goldwyn-Mayer (MGM)
115,Twilight,,"$22,096,878","3,649","$192,769,854",Nov 21,Summit Entertainment
116,Doubt,,"$21,635,715","1,287","$33,446,470",Dec 12,Miramax
117,Shorts,,"$20,919,166","3,105","$20,919,166",Aug 21,Warner Bros.
118,Gamer,,"$20,534,907","2,502","$20,534,907",Sep 4,Lionsgate Films
119,Did You Hear About the Morgans?,,"$20,380,046","2,718","$29,580,087",Dec 18,Sony Pictures Releasing
120,Astro Boy,,"$19,377,871","3,020","$19,551,067",Oct 23,Summit Entertainment
121,Under the Sea 3D,,"$19,352,570",108,"$36,262,926",Feb 13,Warner Bros.
122,Jonas Brothers: The 3D Concert Experience,,"$19,162,740","1,276","$19,162,740",Feb 27,Walt Disney Studios Motion Pictures
123,Fantastic Mr. Fox,,"$18,644,556","2,304","$21,002,919",Nov 13,Twentieth Century Fox
124,The Invention of Lying,,"$18,451,251","1,743","$18,451,251",Oct 2,Warner Bros.
125,Inkheart,,"$17,303,424","2,655","$17,303,424",Jan 23,Warner Bros.
126,Milk,,"$17,246,974",882,"$31,841,299",Nov 26,Focus Features
127,Fired Up!,,"$17,231,291","1,811","$17,231,291",Feb 20,Screen Gems
128,The Tale of Despereaux,,"$16,857,755","3,107","$50,877,145",Dec 19,Universal Pictures
129,New in Town,,"$16,734,283","1,941","$16,734,283",Jan 30,Lionsgate Films
130,Jennifer's Body,,"$16,204,793","2,738","$16,204,793",Sep 18,Twentieth Century Fox
131,Imagine That,,"$16,123,323","3,011","$16,123,323",Jun 12,Paramount Pictures
132,Adventureland,,"$16,044,025","1,876","$16,044,025",Apr 3,Miramax
133,A Perfect Getaway,,"$15,515,460","2,159","$15,515,460",Aug 7,Universal Pictures
134,Armored,,"$15,498,240","1,919","$15,988,876",Dec 4,Screen Gems
135,"The Goods: Live Hard, Sell Hard",,"$15,122,676","1,849","$15,122,676",Aug 14,Paramount Vantage
136,Ponyo,,"$15,090,399",927,"$15,090,399",Aug 14,Walt Disney Studios Motion Pictures
137,The Box,,"$15,025,279","2,635","$15,051,977",Nov 6,Warner Bros.
138,"I Love You, Beth Cooper",,"$14,800,725","1,872","$14,800,725",Jul 10,Twentieth Century Fox
139,Last Chance Harvey,,"$14,681,035","1,108","$14,889,042",Dec 25,Overture Films
140,Capitalism: A Love Story,,"$14,363,397",995,"$14,363,397",Sep 23,Overture Films
141,Frost/Nixon,,"$14,252,811","1,105","$18,622,031",Dec 5,Universal Pictures
142,Amelia,,"$14,207,978","1,070","$14,246,488",Oct 23,-
143,Cirque du Freak: The Vampire's Assistant,,"$13,869,515","2,754","$13,869,515",Oct 23,Universal Pictures
144,Crank: High Voltage,,"$13,684,249","2,223","$13,684,249",Apr 17,Lionsgate Films
145,Whip It,,"$13,043,363","1,738","$13,043,363",Oct 2,-
146,The Hurt Locker,,"$12,671,105",535,"$17,017,811",Jun 26,Summit Entertainment
147,12 Rounds,,"$12,234,694","2,331","$12,234,694",Mar 27,Twentieth Century Fox
148,The Day the Earth Stood Still,,"$12,080,133","3,560","$79,366,978",Dec 12,Twentieth Century Fox
149,Sunshine Cleaning,,"$12,062,558",642,"$12,062,558",Mar 13,Overture Films
150,Sorority Row,,"$11,965,282","2,665","$11,965,282",Sep 11,Summit Entertainment
151,Extract,,"$10,823,158","1,614","$10,823,158",Sep 4,Miramax
152,Not Easily Broken,,"$10,572,742",725,"$10,572,742",Jan 9,Screen Gems
153,Pandorum,,"$10,330,853","2,506","$10,330,853",Sep 25,Overture Films
154,Whiteout,,"$10,274,617","2,745","$10,275,638",Sep 11,Warner Bros.
155,Next Day Air,,"$10,027,047","1,139","$10,027,047",May 8,Summit Entertainment
156,Nine,,"$9,844,753","1,412","$19,676,965",Dec 18,The Weinstein Company
157,The Boondock Saints II: All Saints Day,,"$9,839,784",524,"$10,273,188",Oct 30,Apparition
158,Away We Go,,"$9,451,946",506,"$9,451,946",Jun 5,Focus Features
159,Dragonball Evolution,,"$9,362,785","2,181","$9,362,785",Apr 10,Twentieth Century Fox
160,Everybody's Fine,,"$9,208,876","2,141","$9,208,876",Dec 4,Miramax
161,A Serious Man,,"$9,098,436",262,"$9,228,768",Oct 2,Focus Features
162,Street Fighter: The Legend of Chun-Li,,"$8,742,261","1,164","$8,742,261",Feb 27,Twentieth Century Fox
163,Bolt,,"$8,673,100","3,654","$114,053,579",Nov 21,Walt Disney Studios Motion Pictures
164,My Life in Ruins,,"$8,665,206","1,165","$8,665,206",Jun 5,-
165,The Boat That Rocked,,"$7,949,556",883,"$8,017,917",Nov 13,Focus Features
166,The Collector,,"$7,712,114","1,325","$7,712,114",Jul 31,Freestyle Releasing
167,An Education,,"$7,611,690",763,"$12,574,914",Oct 9,Sony Pictures Classics
168,Taking Woodstock,,"$7,460,204","1,395","$7,460,204",Aug 26,Focus Features
169,The Spirit,,"$6,738,782","2,509","$19,806,188",Dec 25,Lionsgate Films
170,Post Grad,,"$6,380,019","1,959","$6,380,019",Aug 21,Twentieth Century Fox
171,The Road,,"$6,315,678",396,"$8,117,000",Nov 25,-
172,Four Christmases,,"$6,009,738","3,540","$120,146,040",Nov 26,Warner Bros.
173,Coco Before Chanel,,"$5,977,223",307,"$6,113,834",Sep 25,Sony Pictures Classics
174,Whatever Works,,"$5,306,706",353,"$5,306,706",Jun 19,Sony Pictures Classics
175,Bandslam,,"$5,210,988","2,121","$5,210,988",Aug 14,Summit Entertainment
176,Moon,,"$5,010,163",252,"$5,010,163",Jun 12,Sony Pictures Classics
177,Miss March,,"$4,543,320","1,742","$4,543,320",Mar 13,-
178,Magnificent Desolation: Walking on the Moon,,"$4,468,568",82,"$34,137,524",Sep 23,IMAX
179,Bright Star,,"$4,444,637",380,"$4,444,637",Sep 16,Apparition
180,Australia,,"$4,418,394","2,721","$49,554,002",Nov 26,Twentieth Century Fox
181,"Food, Inc.",,"$4,417,674",155,"$4,417,674",Jun 12,Magnolia Pictures
182,Madagascar: Escape 2 Africa,,"$4,323,016","4,065","$180,010,950",Nov 7,DreamWorks
183,Good Hair,,"$4,144,599",466,"$4,157,223",Oct 9,Roadside Attractions
184,The September Issue,,"$3,815,372",143,"$3,820,067",Aug 28,Roadside Attractions
185,The Class,,"$3,607,666",126,"$3,766,810",Dec 19,Sony Pictures Classics
186,The Brothers Bloom,,"$3,531,756",209,"$3,531,756",May 15,Summit Entertainment
187,Space Station 3D,,"$3,273,055",64,"$93,383,953",Apr 19,IMAX
188,3 Idiots,,"$3,264,664",156,"$6,532,874",Dec 23,Reliance Big Pictures
189,Two Lovers,,"$3,149,034",148,"$3,149,034",Feb 13,Magnolia Pictures
190,Quantum of Solace,,"$3,109,625","3,501","$168,368,427",Nov 14,Sony Pictures Releasing
191,Chéri,,"$2,715,657",191,"$2,715,657",Jun 26,Miramax
192,Rachel Getting Married,,"$2,692,542",391,"$12,796,841",Oct 3,Sony Pictures Classics
193,Easy Virtue,,"$2,656,784",255,"$2,656,784",May 22,Sony Pictures Classics
194,Sin Nombre,,"$2,536,665",87,"$2,536,665",Mar 20,Focus Features
195,My One and Only,,"$2,479,538",256,"$2,479,538",Aug 21,Freestyle Releasing
196,Love Aaj Kal,,"$2,430,083",102,"$2,430,083",Jul 31,Eros Worldwide
197,The Dark Knight,,"$2,420,432","4,366","$533,345,358",Jul 18,Warner Bros.
198,In the Loop,,"$2,388,804",92,"$2,388,804",Jul 24,IFC Films
199,Sea Monsters: A Prehistoric Adventure,,"$2,372,748",252,"$23,746,066",Oct 5,National Geographic Entertainment
200,Adam,,"$2,277,396",177,"$2,277,396",Jul 29,-
