rank,title,re_release,gross,num_theaters,total_gross,date,distributor
42,Boo! A Madea Halloween,,"$73,206,343","2,299","$73,206,343",Oct 21,Lionsgate Films
43,Storks,,"$72,414,850","3,922","$72,679,278",Sep 23,Warner Bros.
44,10 Cloverfield Lane,,"$72,082,998","3,427","$72,082,998",Mar 11,Paramount Pictures
45,Lights Out,,"$67,268,835","2,835","$67,268,835",Jul 22,Warner Bros.
46,Allegiant,,"$66,184,051","3,740","$66,184,051",Mar 18,Lionsgate Films
47,Now You See Me 2,,"$65,075,540","3,232","$65,075,540",Jun 10,Lionsgate Films
48,Hacksaw Ridge,,"$64,463,214","2,971","$67,209,615",Nov 4,Lionsgate Films
49,Ice Age: Collision Course,,"$64,063,008","3,997","$64,063,008",Jul 22,Twentieth Century Fox
50,The Boss,,"$63,285,885","3,495","$63,285,885",Apr 8,Universal Pictures
51,London Has Fallen,,"$62,524,260","3,492","$62,524,260",Mar 4,Focus Features
52,Miracles from Heaven,,"$61,705,123","3,155","$61,705,123",Mar 16,TriStar Pictures
53,Deepwater Horizon,,"$61,433,527","3,403","$61,433,527",Sep 30,Lionsgate Films
54,My Big Fat Greek Wedding 2,,"$59,689,605","3,179","$59,689,605",Mar 25,Universal Pictures
55,Jack Reacher: Never Go Back,,"$58,546,937","3,780","$58,697,076",Oct 21,Paramount Pictures
56,Me Before You,,"$56,245,075","2,762","$56,245,075",Jun 3,Warner Bros.
57,The BFG,,"$55,483,770","3,392","$55,483,770",Jul 1,Walt Disney Studios Motion Pictures
58,Neighbors 2: Sorority Rising,,"$55,455,765","3,416","$55,455,765",May 20,Universal Pictures
59,Passengers,,"$55,380,209","3,478","$100,014,699",Dec 21,Sony Pictures Releasing
60,The Shallows,,"$55,124,043","2,962","$55,124,043",Jun 24,Sony Pictures Releasing
61,Barbershop: The Next Cut,,"$54,030,051","2,676","$54,030,051",Apr 15,Warner Bros.
62,13 Hours: The Secret Soldiers of Benghazi,,"$52,853,219","2,917","$52,853,219",Jan 15,Paramount Pictures
63,Office Christmas Party,,"$49,815,176","3,210","$54,767,494",Dec 9,Paramount Pictures
64,The Huntsman: Winter's War,,"$48,390,190","3,802","$48,390,190",Apr 22,Universal Pictures
65,Kubo and the Two Strings,,"$48,023,088","3,279","$48,023,088",Aug 19,Focus Features
66,Warcraft,,"$47,365,290","3,406","$47,365,290",Jun 10,Universal Pictures
67,How to Be Single,,"$46,843,513","3,357","$46,843,513",Feb 12,Warner Bros.
68,The Big Short,,"$46,264,692","2,529","$70,259,870",Dec 11,Paramount Pictures
69,Mike and Dave Need Wedding Dates,,"$46,009,673","3,008","$46,009,673",Jul 8,Twentieth Century Fox
70,War Dogs,,"$43,034,523","3,258","$43,034,523",Aug 19,Warner Bros.
71,Almost Christmas,,"$41,964,925","2,379","$42,158,780",Nov 11,Universal Pictures
72,Money Monster,,"$41,012,075","3,104","$41,012,075",May 13,TriStar Pictures
73,The Hateful Eight,,"$40,778,206","2,938","$54,117,416",Dec 25,The Weinstein Company
74,Allied,,"$39,541,921","3,160","$40,098,064",Nov 23,Paramount Pictures
75,Nerve,,"$38,583,626","2,538","$38,583,626",Jul 27,Lionsgate Films
76,Sisters,,"$37,921,265","2,978","$87,044,645",Dec 18,Universal Pictures
77,Risen,,"$36,880,033","2,915","$36,880,033",Feb 19,Sony Pictures Releasing
78,Assassin's Creed,,"$36,415,167","2,996","$54,647,948",Dec 21,Twentieth Century Fox
79,The Nice Guys,,"$36,261,763","2,865","$36,261,763",May 20,Warner Bros.
80,The Boy,,"$35,819,556","2,671","$35,819,556",Jan 22,STX Entertainment
81,Dirty Grandpa,,"$35,593,113","2,912","$35,593,113",Jan 22,Lionsgate Films
82,Ouija: Origin of Evil,,"$35,144,505","3,168","$35,144,505",Oct 21,Universal Pictures
83,The 5th Wave,,"$34,916,787","2,908","$34,916,787",Jan 22,Sony Pictures Releasing
84,Inferno,,"$34,221,651","3,576","$34,343,574",Oct 28,Sony Pictures Releasing
85,Mother's Day,,"$32,492,859","3,291","$32,492,859",Apr 29,Open Road Films (II)
86,Gods of Egypt,,"$31,153,464","3,117","$31,153,464",Feb 26,Lionsgate Films
87,La La Land,,"$30,980,271","3,236","$151,101,803",Dec 9,Lionsgate Films
88,Why Him?,,"$30,633,916","3,008","$60,323,786",Dec 23,Twentieth Century Fox
89,"Hail, Caesar!",,"$30,498,085","2,248","$30,498,085",Feb 5,Universal Pictures
90,Alvin and the Chipmunks: The Road Chip,,"$30,311,560","3,705","$85,886,987",Dec 18,Twentieth Century Fox
91,When the Bough Breaks,,"$29,747,603","2,246","$29,747,603",Sep 9,Screen Gems
92,Zoolander 2,,"$28,848,693","3,418","$28,848,693",Feb 12,Paramount Pictures
93,Joy,,"$28,141,138","2,924","$56,451,232",Dec 25,Twentieth Century Fox
94,The Finest Hours,,"$27,569,558","3,143","$27,569,558",Jan 29,Walt Disney Studios Motion Pictures
95,Florence Foster Jenkins,,"$27,383,770","1,528","$27,383,770",Aug 12,Paramount Pictures
96,Manchester by the Sea,,"$27,055,039","1,213","$47,695,371",Nov 18,Roadside Attractions
97,Hell or High Water,,"$27,007,844","1,505","$27,007,844",Aug 12,Lionsgate Films
98,The Forest,,"$26,594,261","2,509","$26,594,261",Jan 8,Focus Features
99,Ben-Hur,,"$26,410,477","3,084","$26,410,477",Aug 19,Paramount Pictures
100,Fences,,"$26,330,971","2,368","$57,682,904",Dec 16,Paramount Pictures
101,The Witch,,"$25,138,705","2,204","$25,138,705",Feb 19,A24
102,Collateral Beauty,,"$24,342,478","3,028","$31,016,021",Dec 16,Warner Bros.
103,Bridget Jones's Baby,,"$24,252,420","2,930","$24,252,420",Sep 16,Universal Pictures
104,Kevin Hart: What Now?,,"$23,591,043","2,567","$23,591,043",Oct 14,Universal Pictures
105,Whiskey Tango Foxtrot,,"$23,083,334","2,413","$23,083,334",Mar 4,Paramount Pictures
106,Snowden,,"$21,587,519","2,443","$21,587,519",Sep 16,Open Road Films (II)
107,Mechanic: Resurrection,,"$21,218,403","2,258","$21,218,403",Aug 26,Lionsgate Films
108,Free State of Jones,,"$20,810,036","2,815","$20,810,036",Jun 24,STX Entertainment
109,Blair Witch,,"$20,777,061","3,121","$20,777,061",Sep 16,Lionsgate Films
110,God's Not Dead 2,,"$20,774,575","2,419","$20,774,575",Apr 1,Pure Flix Entertainment
111,Keanu,,"$20,591,853","2,681","$20,591,853",Apr 29,Warner Bros.
112,Middle School: The Worst Years of My Life,,"$20,007,149","2,822","$20,007,149",Oct 7,Lionsgate Films
113,Nine Lives,,"$19,700,032","2,264","$19,700,032",Aug 5,EuropaCorp
114,Race,,"$19,206,207","2,387","$19,206,207",Feb 19,Focus Features
115,Spotlight,,"$19,131,897","1,227","$45,055,776",Nov 6,Open Road Films (II)
116,Brooklyn,,"$18,758,748",962,"$38,322,743",Nov 4,-
117,The Choice,,"$18,730,891","2,631","$18,730,891",Feb 5,Lionsgate Films
118,Eye in the Sky,,"$18,704,595","1,089","$18,704,595",Mar 11,Bleecker Street Media
119,Bad Santa 2,,"$17,710,126","2,945","$17,782,178",Nov 23,Broad Green Pictures
120,Masterminds,,"$17,368,022","3,042","$17,368,022",Sep 30,Relativity Media
121,Concussion,,"$17,122,105","2,841","$34,542,474",Dec 25,Sony Pictures Releasing
122,Norm of the North,,"$17,062,499","2,411","$17,062,499",Jan 15,Lionsgate Films
123,The Birth of a Nation,,"$15,861,566","2,105","$15,861,566",Oct 7,-
124,Eddie the Eagle,,"$15,789,389","2,044","$15,789,389",Feb 26,Twentieth Century Fox
125,The Infiltrator,,"$15,436,808","1,601","$15,436,808",Jul 13,Broad Green Pictures
126,Keeping Up with the Joneses,,"$14,904,426","3,022","$14,904,426",Oct 21,Twentieth Century Fox
127,Criminal,,"$14,708,696","2,683","$14,708,696",Apr 15,Lionsgate Films
128,"Hello, My Name Is Doris",,"$14,444,999",979,"$14,444,999",Mar 11,Roadside Attractions
129,The Edge of Seventeen,,"$14,394,402","1,945","$14,431,633",Nov 18,STX Entertainment
130,Love & Friendship,,"$14,016,568",826,"$14,016,568",May 13,Roadside Attractions
131,Point Break,,"$13,197,946","2,910","$28,782,481",Dec 25,Warner Bros.
132,Hillary's America: The Secret History of the Democratic Party,,"$13,099,931","1,217","$13,099,931",Jul 15,-
133,Triple 9,,"$12,639,297","2,205","$12,639,297",Feb 26,Open Road Films (II)
134,The Light Between Oceans,,"$12,545,979","1,500","$12,545,979",Sep 2,Walt Disney Studios Motion Pictures
135,Moonlight,,"$12,489,099","1,564","$27,854,932",Oct 21,A24
136,The Good Dinosaur,,"$12,370,650","3,749","$123,087,120",Nov 25,Walt Disney Studios Motion Pictures
137,The Hunger Games: Mockingjay - Part 2,,"$12,154,781","4,175","$281,723,902",Nov 20,Lionsgate Films
138,Fifty Shades of Black,,"$11,686,940","2,075","$11,686,940",Jan 29,Open Road Films (II)
139,No Manches Frida,,"$11,528,613",465,"$11,528,613",Sep 2,Pantelion Films
140,Café Society,,"$11,103,205",631,"$11,103,205",Jul 15,Lionsgate Films
141,Pride and Prejudice and Zombies,,"$10,938,134","2,931","$10,938,134",Feb 5,Screen Gems
142,The Darkness,,"$10,753,574","1,769","$10,753,574",May 13,BH Tilt
143,Creed,,"$10,382,416","3,502","$109,767,581",Nov 25,Warner Bros.
144,Nocturnal Animals,,"$10,107,726","1,262","$10,663,357",Nov 18,Focus Features
145,The Lady in the Van,,"$9,973,503",602,"$10,021,175",Dec 4,Sony Pictures Classics
146,Room,,"$9,816,901",862,"$14,677,654",Oct 16,A24
147,The Perfect Match,,"$9,669,521",925,"$9,669,521",Mar 11,Lionsgate Films
148,Popstar: Never Stop Never Stopping,,"$9,639,125","2,313","$9,639,125",Jun 3,Universal Pictures
149,Hardcore Henry,,"$9,252,038","3,015","$9,252,038",Apr 8,STX Entertainment
150,Meet the Blacks,,"$9,097,072","1,015","$9,097,072",Apr 1,Freestyle Releasing
151,Carol,,"$8,910,357",790,"$12,711,491",Nov 20,The Weinstein Company
152,Queen of Katwe,,"$8,850,753","1,259","$8,874,389",Sep 23,Walt Disney Studios Motion Pictures
153,Ratchet & Clank,,"$8,821,329","2,895","$8,821,329",Apr 29,Focus Features
154,The Lobster,2016 Re-release,"$8,700,374",560,"$8,700,374",May 13,A24
155,Dangal,,"$8,354,643",338,"$12,391,761",Dec 21,UTV Motion Pictures
156,A Beautiful Planet,,"$8,222,609",155,"$15,650,615",Apr 29,IMAX
157,The Wild Life,,"$8,005,586","2,493","$8,005,586",Sep 9,Lionsgate Films
158,Loving,,"$7,456,108",572,"$7,751,969",Nov 4,Focus Features
159,Shut In,,"$6,894,711","2,058","$6,900,335",Nov 11,EuropaCorp
160,The Brothers Grimsby,,"$6,874,837","2,235","$6,874,837",Mar 11,Sony Pictures Releasing
161,The Danish Girl,,"$6,607,578",794,"$11,114,018",Nov 27,Focus Features
162,The Young Messiah,,"$6,490,401","1,769","$6,490,401",Mar 11,Focus Features
163,Jackie,,"$6,469,725",508,"$13,960,394",Dec 2,-
164,Southside with You,,"$6,304,223",897,"$6,304,223",Aug 26,Roadside Attractions
165,Captain Fantastic,,"$5,879,835",550,"$5,879,835",Jul 8,Bleecker Street Media
166,Sultan,,"$5,599,781",283,"$6,200,000",Jul 6,Yash Raj Films
167,Lion,,"$5,303,700","1,802","$51,738,905",Nov 25,The Weinstein Company
168,Hunt for the Wilderpeople,,"$5,205,468",200,"$5,205,468",Jun 24,The Orchard
169,Bleed for This,,"$5,083,906","1,549","$5,083,906",Nov 18,Open Road Films (II)
170,Incarnate,,"$4,799,774","1,737","$4,799,774",Dec 2,BH Tilt
171,Absolutely Fabulous: The Movie,,"$4,772,155",355,"$4,772,155",Jul 22,-
172,Hands of Stone,,"$4,712,792","2,011","$4,712,792",Aug 26,The Weinstein Company
173,Don't Think Twice,,"$4,417,667",175,"$4,417,667",Jul 22,The Film Arcade
174,The Meddler,2016 Re-release,"$4,367,218",464,"$4,267,218",Apr 22,Sony Pictures Classics
175,Ae Dil Hai Mushkil,,"$4,264,983",302,"$4,264,983",Oct 28,FIP
176,A Hologram for the King,,"$4,212,494",523,"$4,212,494",Apr 22,Roadside Attractions
177,Swiss Army Man,,"$4,210,454",636,"$4,210,454",Jun 24,A24
178,45 Years,,"$4,105,637",251,"$4,247,285",Dec 23,IFC Films
179,Denial,,"$4,073,490",648,"$4,073,489",Sep 30,Bleecker Street Media
180,Morgan,,"$3,915,251","2,020","$3,915,251",Sep 2,Twentieth Century Fox
181,Kabali,,"$3,903,095",236,"$3,903,095",Jul 21,-
182,The Man Who Knew Infinity,,"$3,866,794",288,"$3,866,794",Apr 29,IFC Films
183,Where to Invade Next,,"$3,827,261",308,"$3,827,261",Feb 12,Drafthouse Films
184,Max Steel,,"$3,818,664","2,034","$3,818,664",Oct 14,Open Road Films (II)
185,Batman: The Killing Joke,,"$3,775,000","1,325","$3,775,000",Jul 25,Fathom Events
186,Midnight Special,,"$3,712,282",521,"$3,712,282",Mar 18,Warner Bros.
187,Anomalisa,,"$3,683,876",573,"$3,759,286",Dec 30,Paramount Pictures
188,Rules Don't Apply,,"$3,652,206","2,386","$3,652,206",Nov 23,Twentieth Century Fox
189,Miss Sloane,,"$3,484,995","1,648","$3,500,605",Nov 25,EuropaCorp
190,Indignation,,"$3,401,155",317,"$3,401,155",Jul 29,Roadside Attractions
191,Everybody Wants Some!!,,"$3,400,278",454,"$3,400,278",Mar 30,Paramount Pictures
192,Maggie's Plan,,"$3,351,735",335,"$3,351,735",May 20,Sony Pictures Classics
193,A Man Called Ove,,"$3,333,992",194,"$3,479,315",Sep 30,Music Box Films
194,Sing Street,,"$3,237,118",525,"$3,237,118",Apr 15,The Weinstein Company
195,The Mermaid,,"$3,232,685",106,"$3,232,685",Feb 19,Sony Pictures Releasing
196,Green Room,,"$3,220,371",777,"$3,220,371",Apr 15,A24
197,Our Kind of Traitor,,"$3,153,157",399,"$3,153,157",Jul 1,Roadside Attractions
198,Compadres,,"$3,127,773",368,"$3,127,773",Apr 22,Pantelion Films
199,The Martian,,"$3,088,310","3,854","$228,433,663",Oct 2,Twentieth Century Fox
200,The Other Side of the Door,,"$3,000,342",585,"$3,000,342",Mar 4,Twentieth Century Fox
