rank,title,re_release,gross,num_theaters,total_gross,date,distributor
53,Maze Runner: The Death Cure,,"$58,032,443","3,793","$58,032,443",Jan 26,Twentieth Century Fox
54,Tag,,"$54,730,625","3,382","$54,730,625",Jun 15,Warner Bros.
55,The Nutcracker and the Four Realms,,"$54,581,769","3,766","$54,858,851",Nov 2,Walt Disney Studios Motion Pictures
56,A Simple Favor,,"$53,548,586","3,102","$53,548,586",Sep 14,Lionsgate Films
57,Life of the Party,,"$53,059,911","3,656","$53,059,911",May 11,Warner Bros.
58,The Predator,,"$51,024,708","4,070","$51,024,708",Sep 14,Twentieth Century Fox
59,Overboard,,"$50,316,123","2,006","$50,316,123",May 4,Pantelion Films
60,Sicario: Day of the Soldado,,"$50,072,235","3,055","$50,072,235",Jun 29,Sony Pictures Releasing
61,I Feel Pretty,,"$48,795,601","3,440","$48,795,601",Apr 20,STX Entertainment
62,BlacKkKlansman,,"$48,271,960","1,914","$49,275,340",Aug 10,Focus Features
63,The Shape of Water,,"$48,189,258","2,341","$63,859,435",Dec 1,-
64,Red Sparrow,,"$46,874,505","3,064","$46,874,505",Mar 2,Twentieth Century Fox
65,Breaking In,,"$46,840,590","2,537","$46,840,590",May 11,Universal Pictures
66,Goosebumps 2: Haunted Halloween,,"$46,700,633","3,723","$46,700,633",Oct 12,Sony Pictures Releasing
67,12 Strong,,"$45,819,713","3,018","$45,819,713",Jan 19,Warner Bros.
68,Den of Thieves,,"$44,947,622","2,432","$44,947,622",Jan 19,STX Entertainment
69,First Man,,"$44,923,035","3,640","$44,936,545",Oct 12,Universal Pictures
70,Hereditary,,"$44,069,456","2,998","$44,069,456",Jun 8,A24
71,Acrimony,,"$43,549,096","2,006","$43,549,096",Mar 30,Lionsgate Films
72,Sherlock Gnomes,,"$43,242,871","3,662","$43,242,871",Mar 23,Paramount Pictures
73,Uncle Drew,,"$42,469,946","2,742","$42,469,946",Jun 29,Lionsgate Films
74,Widows,,"$41,904,173","2,803","$42,402,632",Nov 16,Twentieth Century Fox
75,Pitch Perfect 3,,"$41,596,925","3,468","$104,897,530",Dec 22,Universal Pictures
76,Truth or Dare,,"$41,411,015","3,068","$41,411,015",Apr 13,Universal Pictures
77,Paddington 2,,"$40,891,591","3,702","$40,891,591",Jan 12,Warner Bros.
78,"Love, Simon",,"$40,826,341","2,434","$40,826,341",Mar 16,Twentieth Century Fox
79,Darkest Hour,,"$38,335,553","1,733","$56,468,410",Nov 22,Focus Features
80,The Commuter,,"$36,343,858","2,892","$36,343,858",Jan 12,Lionsgate Films
81,The 15:17 to Paris,,"$36,276,286","3,042","$36,276,286",Feb 9,Warner Bros.
82,Mile 22,,"$36,108,758","3,520","$36,108,758",Aug 17,STX Entertainment
83,Alpha,,"$35,857,181","2,881","$35,857,181",Aug 17,Studio 8
84,Peppermint,,"$35,418,723","2,980","$35,418,723",Sep 7,STX Entertainment
85,Death Wish,,"$34,017,028","2,882","$34,017,028",Mar 2,Metro-Goldwyn-Mayer (MGM)
86,The Spy Who Dumped Me,,"$33,562,069","3,111","$33,562,069",Aug 3,Lionsgate Films
87,Annihilation,,"$32,732,301","2,112","$32,732,301",Feb 23,Paramount Pictures
88,Green Book,,"$32,153,006","2,648","$85,080,171",Nov 16,Universal Pictures
89,Isle of Dogs,,"$32,015,231","1,947","$32,015,231",Mar 23,-
90,Nobody's Fool,,"$31,713,110","2,468","$31,713,110",Nov 2,Paramount Pictures
91,Adrift,,"$31,445,012","3,015","$31,445,012",Jun 1,STX Entertainment
92,Ferdinand,,"$30,863,663","3,630","$84,410,380",Dec 15,Twentieth Century Fox
93,Robin Hood,,"$30,645,013","2,827","$30,824,628",Nov 21,Lionsgate Films
94,Super Troopers 2,,"$30,617,396","2,125","$30,617,396",Apr 20,Twentieth Century Fox
95,Slender Man,,"$30,569,484","2,358","$30,569,484",Aug 10,Screen Gems
96,"Three Billboards Outside Ebbing, Missouri",,"$30,349,111","1,726","$54,513,740",Nov 10,-
97,Coco,,"$29,891,816","3,987","$210,460,015",Nov 22,Walt Disney Studios Motion Pictures
98,Teen Titans GO! To the Movies,,"$29,790,236","3,188","$29,790,236",Jul 27,Warner Bros.
99,Hostiles,,"$29,733,369","2,934","$29,819,114",Dec 22,Entertainment Studios Motion Pictures
100,The Hate U Give,,"$29,666,375","2,375","$29,719,483",Oct 5,Twentieth Century Fox
101,"I, Tonya",,"$27,581,081","1,450","$30,014,539",Dec 8,Neon
102,Searching,,"$26,020,957","2,009","$26,020,957",Aug 24,Screen Gems
103,Winchester,,"$25,091,816","2,480","$25,091,816",Feb 2,Lionsgate Films
104,The Strangers: Prey at Night,,"$24,586,708","2,464","$24,586,708",Mar 9,Aviron Pictures
105,White Boy Rick,,"$24,011,188","2,504","$24,011,188",Sep 14,Studio 8
106,Second Act,,"$23,544,942","2,607","$39,282,227",Dec 21,STX Entertainment
107,Molly's Game,,"$23,403,264","1,708","$28,780,744",Dec 25,STX Entertainment
108,Won't You Be My Neighbor?,,"$22,835,787",893,"$22,835,787",Jun 8,Focus Features
109,Overlord,,"$21,704,844","2,859","$21,704,844",Nov 9,Paramount Pictures
110,Holmes & Watson,,"$21,249,250","2,780","$30,573,626",Dec 25,Sony Pictures Releasing
111,Proud Mary,,"$20,877,013","2,125","$20,877,013",Jan 12,Screen Gems
112,The Happytime Murders,,"$20,706,452","3,256","$20,706,452",Aug 24,STX Entertainment
113,Phantom Thread,,"$20,670,365","1,186","$21,198,205",Dec 25,Focus Features
114,SuperFly,,"$20,545,116","2,220","$20,545,116",Jun 13,Sony Pictures Releasing
115,Vice,,"$19,776,167","2,534","$47,836,282",Dec 25,Annapurna Pictures
116,Show Dogs,,"$17,857,020","3,212","$17,857,020",May 18,-
117,Bad Times at the El Royale,,"$17,839,115","2,808","$17,839,115",Oct 12,Twentieth Century Fox
118,Operation Finale,,"$17,612,099","1,818","$17,612,099",Aug 29,Metro-Goldwyn-Mayer (MGM)
119,"Paul, Apostle of Christ",,"$17,560,475","1,473","$17,560,475",Mar 23,Affirm Films
120,Lady Bird,,"$17,525,810","1,557","$48,958,273",Nov 3,A24
121,Sorry to Bother You,,"$17,493,096","1,050","$17,493,096",Jul 6,Annapurna Pictures
122,Chappaquiddick,,"$17,395,520","1,645","$17,395,520",Apr 6,Entertainment Studios Motion Pictures
123,Forever My Girl,,"$16,376,066","1,427","$16,376,066",Jan 19,Roadside Attractions
124,The Favourite,,"$15,888,465","1,554","$34,366,783",Nov 23,-
125,Hunter Killer,,"$15,767,460","2,728","$15,767,460",Oct 26,Lionsgate Films
126,Mortal Engines,,"$14,894,175","3,103","$15,951,040",Dec 14,Universal Pictures
127,The Girl in the Spider's Web,,"$14,841,338","2,929","$14,841,338",Nov 9,Sony Pictures Releasing
128,The Possession of Hannah Grace,,"$14,622,210","2,298","$14,837,422",Nov 30,Screen Gems
129,RBG,,"$14,017,361",432,"$14,017,361",May 4,Magnolia Pictures
130,Eighth Grade,,"$13,539,709","1,084","$13,539,709",Jul 13,A24
131,Call Me by Your Name,,"$13,020,786",914,"$18,095,701",Nov 24,Sony Pictures Classics
132,The Darkest Minds,,"$12,695,691","3,127","$12,695,691",Aug 3,Twentieth Century Fox
133,All the Money in the World,,"$12,401,327","2,123","$25,113,707",Dec 25,TriStar Pictures
134,Three Identical Strangers,,"$12,320,845",433,"$12,320,845",Jun 29,Neon
135,Upgrade,,"$11,977,130","1,458","$11,977,130",Jun 1,BH Tilt
136,Padmaavat,,"$11,846,060",354,"$11,846,060",Jan 25,Viva Pictures
137,Free Solo,,"$11,240,573",483,"$17,541,090",Sep 28,National Geographic Entertainment
138,The Old Man & the Gun,,"$11,197,012","1,042","$11,277,120",Sep 28,-
139,Hell Fest,,"$11,107,431","2,297","$11,107,431",Sep 28,Lionsgate Films
140,Wonder,,"$10,863,515","3,519","$132,422,809",Nov 17,Lionsgate Films
141,The Miracle Season,,"$10,230,620","1,707","$10,230,620",Apr 6,-
142,Mary Queen of Scots,,"$9,726,230","1,052","$16,468,499",Dec 7,Focus Features
143,Midnight Sun,,"$9,561,064","2,173","$9,561,064",Mar 23,-
144,Tully,,"$9,369,755","1,356","$9,369,755",May 4,Focus Features
145,Traffik,,"$9,186,156","1,046","$9,186,156",Apr 20,Lionsgate Films
146,Unfriended: Dark Web,,"$8,866,745","1,547","$8,866,745",Jul 20,BH Tilt
147,Welcome to Marwen,,"$8,357,895","1,911","$10,763,520",Dec 21,Universal Pictures
148,Early Man,,"$8,267,544","2,494","$8,267,544",Feb 16,Lionsgate Films
149,The Wife,,"$8,198,156",541,"$9,601,092",Aug 17,Sony Pictures Classics
150,The Death of Stalin,,"$8,047,856",548,"$8,047,856",Mar 9,IFC Films
151,They Shall Not Grow Old,,"$8,031,290","1,335","$17,956,913",Dec 17,Warner Bros.
152,Sanju,,"$7,909,317",359,"$7,909,317",Jun 29,FIP
153,Unsane,,"$7,732,899","2,023","$7,732,899",Mar 23,Bleecker Street Media
154,Beautiful Boy,,"$7,587,613",776,"$7,649,973",Oct 12,Amazon Studios
155,Can You Ever Forgive Me?,,"$7,530,304",555,"$8,803,865",Oct 19,-
156,Mid90s,,"$7,362,439","1,206","$7,362,439",Oct 19,A24
157,Downsizing,,"$7,289,080","2,668","$24,449,754",Dec 22,Paramount Pictures
158,Dog Days,,"$6,809,080","2,442","$6,809,080",Aug 8,LD Entertainment
159,Boy Erased,,"$6,774,202",672,"$6,788,692",Nov 2,Focus Features
160,Hotel Artemis,,"$6,708,147","2,407","$6,708,147",Jun 8,-
161,A-X-L,,"$6,501,381","1,710","$6,501,381",Aug 24,-
162,Fahrenheit 11/9,,"$6,352,306","1,719","$6,352,306",Sep 21,Briarcliff Entertainment
163,Unbroken: Path to Redemption,,"$6,216,897","1,620","$6,216,897",Sep 14,Pure Flix Entertainment
164,The Hurricane Heist,,"$6,115,825","2,402","$6,115,825",Mar 9,Entertainment Studios Motion Pictures
165,Every Day,,"$6,102,076","1,669","$6,102,076",Feb 23,Orion Pictures
166,Leave No Trace,,"$6,046,104",361,"$6,046,104",Jun 29,Bleecker Street Media
167,Once Upon a Deadpool,2018 Re-release,"$6,016,007","1,566","$6,100,309",Dec 12,Twentieth Century Fox
168,Death of a Nation,,"$5,885,881","1,005","$5,885,881",Aug 3,-
169,Pandas,,"$5,757,906",35,"$7,574,012",Apr 6,Warner Bros.
170,My Hero Academia: Two Heroes,,"$5,754,556",535,"$5,754,556",Sep 25,FUNimation Entertainment
171,God's Not Dead: A Light in Darkness,,"$5,728,940","1,693","$5,728,940",Mar 30,Pure Flix Entertainment
172,Kin,,"$5,718,096","2,141","$5,718,096",Aug 31,Lionsgate Films
173,Colette,,"$5,137,622",593,"$5,137,622",Sep 21,Bleecker Street Media
174,Action Point,,"$5,059,608","2,032","$5,059,608",Jun 1,Paramount Pictures
175,Beirut,,"$5,019,226",755,"$5,019,226",Apr 11,Bleecker Street Media
176,Gringo,,"$4,969,853","2,404","$4,969,853",Mar 9,STX Entertainment
177,Samson,,"$4,719,928","1,249","$4,719,928",Feb 16,Pure Flix Entertainment
178,Father Figures,,"$4,615,957","2,902","$17,501,244",Dec 22,Warner Bros.
179,Johnny English Strikes Again,,"$4,412,170",552,"$4,412,170",Oct 26,Universal Pictures
180,Gotti,,"$4,343,227",503,"$4,343,227",Jun 15,Vertical Entertainment
181,Blindspotting,,"$4,333,394",523,"$4,333,394",Jul 20,Lionsgate Films
182,Burn the Stage: The Movie,,"$4,201,819",645,"$4,201,819",Nov 15,Trafalgar Releasing
183,Ya veremos,,"$4,165,949",369,"$4,165,949",Aug 31,Pantelion Films
184,Life Itself,,"$4,102,648","2,609","$4,102,648",Sep 21,Amazon Studios
185,Sgt. Stubby: An American Hero,,"$4,015,323","1,633","$4,015,935",Apr 13,-
186,Thor: Ragnarok,,"$3,833,139","4,080","$315,058,289",Nov 3,Walt Disney Studios Motion Pictures
187,Gosnell: The Trial of America's Biggest Serial Killer,,"$3,679,893",673,"$3,679,893",Oct 12,GVN Releasing
188,Indivisible,,"$3,509,836",830,"$3,511,417",Oct 26,Pure Flix Entertainment
189,The Oscar Nominated Short Films 2018: Live Action,,"$3,508,777",272,"$3,508,777",Feb 9,Shorts International
190,Disobedience,,"$3,498,782",247,"$3,498,782",Apr 27,Bleecker Street Media
191,Justice League,,"$3,478,000","4,051","$229,024,295",Nov 17,Warner Bros.
192,First Reformed,,"$3,448,256",334,"$3,448,256",May 18,A24
193,"Juliet, Naked",,"$3,444,895",467,"$3,444,895",Aug 17,Roadside Attractions
194,Bad Samaritan,,"$3,435,047","2,007","$3,435,047",May 4,Electric Entertainment
195,7 Days in Entebbe,,"$3,326,885",838,"$3,326,885",Mar 16,Focus Features
196,The Disaster Artist,,"$3,258,821","1,010","$21,120,616",Dec 1,A24
197,2001: A Space Odyssey,2018 Re-release,"$3,236,321",13,"$3,236,321",May 18,Warner Bros.
198,2.0,,"$3,222,000",314,"$4,152,000",Nov 30,-
199,The Leisure Seeker,,"$3,212,298",353,"$3,226,443",Dec 15,Sony Pictures Classics
200,The Sisters Brothers,,"$3,143,056","1,141","$3,143,056",Sep 21,Annapurna Pictures
