date,occasion,day_of_week,day_number,top_10_gross,top_10_gross_change_yesterday,top_10_gross_change_week,number_releases,movie_title,gross
Nov 21 2005,,Monday,325,"$13,918,954",-68.1%,+157%,36,Harry Potter and the Goblet of Fire,"$8,055,221"
Nov 20 2005,,Sunday,324,"$43,585,060",-33.1%,+74.5%,41,Harry Potter and the Goblet of Fire,"$25,848,463"
Nov 19 2005,,Saturday,323,"$65,175,854",+8.2%,+51.8%,41,Harry Potter and the Goblet of Fire,"$36,719,135"
Nov 18 2005,,Friday,322,"$60,257,026","+1,203.4%",+54%,39,Harry Potter and the Goblet of Fire,"$40,118,363"
Nov 17 2005,,Thursday,321,"$4,623,001",-4.3%,-56.6%,45,Chicken Little,"$935,439"
Nov 16 2005,,Wednesday,320,"$4,830,904",-8.2%,-50.1%,45,Chicken Little,"$929,430"
Nov 15 2005,,Tuesday,319,"$5,261,370",-2.9%,-29.7%,45,Chicken Little,"$1,005,555"
Nov 14 2005,,Monday,318,"$5,415,869",-78.3%,-23.6%,45,Chicken Little,"$1,109,809"
Nov 13 2005,,Sunday,317,"$24,972,855",-41.8%,-18.7%,52,Chicken Little,"$7,917,062"
Nov 12 2005,,Saturday,316,"$42,934,769",+9.8%,-12%,51,Chicken Little,"$12,422,456"
Nov 11 2005,,Friday,315,"$39,119,928",+267.1%,+8.6%,51,Chicken Little,"$11,314,072"
Nov 10 2005,,Thursday,314,"$10,656,429",+10.1%,+88.3%,44,Chicken Little,"$2,935,963"
Nov 9 2005,,Wednesday,313,"$9,676,953",+29.4%,+70.3%,44,Get Rich or Die Tryin',"$3,624,378"
Nov 8 2005,,Tuesday,312,"$7,480,468",+5.5%,+19.9%,43,Chicken Little,"$2,230,622"
Nov 7 2005,,Monday,311,"$7,091,533",-76.9%,-18%,43,Jarhead,"$1,964,965"
Nov 6 2005,,Sunday,310,"$30,707,773",-37%,+41.6%,49,Chicken Little,"$12,122,834"
Nov 5 2005,,Saturday,309,"$48,764,136",+35.3%,+49.3%,49,Chicken Little,"$17,355,335"
Nov 4 2005,,Friday,308,"$36,036,279",+536.9%,+27.6%,49,Chicken Little,"$10,571,609"
Nov 3 2005,,Thursday,307,"$5,658,299",-0.4%,+45.3%,44,Saw II,"$2,148,163"
Nov 2 2005,,Wednesday,306,"$5,681,104",-8.9%,+49.5%,45,Saw II,"$2,246,187"
Nov 1 2005,,Tuesday,305,"$6,236,536",-27.9%,+54.1%,45,Saw II,"$2,621,205"
Oct 31 2005,Halloween 2005,Monday,304,"$8,649,582",-60.1%,+99.5%,45,Saw II,"$4,526,635"
Oct 30 2005,,Sunday,303,"$21,683,609",-33.6%,+31.2%,55,Saw II,"$8,551,695"
Oct 29 2005,,Saturday,302,"$32,653,120",+15.6%,+16%,55,Saw II,"$11,061,985"
Oct 28 2005,,Friday,301,"$28,246,989",+625.2%,+33.9%,54,Saw II,"$12,111,972"
Oct 27 2005,,Thursday,300,"$3,895,081",+2.5%,-16.4%,47,Doom,"$669,460"
Oct 26 2005,,Wednesday,299,"$3,800,972",-6.1%,-9.6%,49,Doom,"$731,125"
Oct 25 2005,,Tuesday,298,"$4,048,280",-6.6%,-11.9%,48,Doom,"$882,470"
Oct 24 2005,,Monday,297,"$4,335,157",-73.8%,-6.5%,48,Doom,"$1,034,620"
Oct 23 2005,,Sunday,296,"$16,520,878",-41.3%,-1.9%,51,Doom,"$3,697,245"
Oct 22 2005,,Saturday,295,"$28,139,873",+33.4%,-2%,51,Doom,"$5,933,850"
Oct 21 2005,,Friday,294,"$21,087,783",+352.4%,+1.1%,52,Doom,"$5,857,775"
Oct 20 2005,,Thursday,293,"$4,661,826",+10.9%,-27.8%,41,Elizabethtown,"$672,507"
Oct 19 2005,,Wednesday,292,"$4,203,740",-8.5%,-20%,42,Elizabethtown,"$602,568"
Oct 18 2005,,Tuesday,291,"$4,594,135",-0.9%,-12.4%,42,Elizabethtown,"$662,702"
Oct 17 2005,,Monday,290,"$4,636,181",-72.5%,-57.7%,42,The Fog,"$684,645"
Oct 16 2005,,Sunday,289,"$16,840,027",-41.3%,-25.4%,47,Wallace & Gromit: The Curse of the Were-Rabbit,"$3,509,275"
Oct 15 2005,,Saturday,288,"$28,712,363",+37.7%,-16%,46,Wallace & Gromit: The Curse of the Were-Rabbit,"$5,092,443"
Oct 14 2005,,Friday,287,"$20,848,459",+222.8%,-13.3%,46,The Fog,"$4,111,642"
Oct 13 2005,,Thursday,286,"$6,457,690",+22.9%,+35.4%,43,Wallace & Gromit: The Curse of the Were-Rabbit,"$1,380,305"
Oct 12 2005,,Wednesday,285,"$5,254,645",+0.1%,+16.5%,43,In Her Shoes,"$869,503"
Oct 11 2005,,Tuesday,284,"$5,247,365",-52.2%,-6.5%,43,In Her Shoes,"$835,628"
Oct 10 2005,Indig. Peoples' Day 2005,Monday,283,"$10,969,818",-51.4%,+113.2%,45,Wallace & Gromit: The Curse of the Were-Rabbit,"$2,715,854"
Oct 9 2005,,Sunday,282,"$22,580,612",-33.9%,+27.4%,47,Wallace & Gromit: The Curse of the Were-Rabbit,"$4,899,183"
Oct 8 2005,,Saturday,281,"$34,182,333",+42.1%,+9.9%,47,Wallace & Gromit: The Curse of the Were-Rabbit,"$7,105,230"
Oct 7 2005,,Friday,280,"$24,053,742",+404.4%,+6.5%,47,Wallace & Gromit: The Curse of the Were-Rabbit,"$4,021,574"
Oct 6 2005,,Thursday,279,"$4,768,502",+5.8%,-0.7%,40,Flightplan,"$1,024,542"
Oct 5 2005,,Wednesday,278,"$4,508,619",-19.6%,-3.6%,40,Flightplan,"$956,342"
Oct 4 2005,,Tuesday,277,"$5,611,222",+9.1%,+5.2%,39,Flightplan,"$1,187,132"
Oct 3 2005,,Monday,276,"$5,145,237",-71%,-12.5%,39,Flightplan,"$1,072,175"
Oct 2 2005,,Sunday,275,"$17,718,217",-43%,-15.4%,45,Flightplan,"$3,567,888"
Oct 1 2005,,Saturday,274,"$31,095,319",+37.7%,-14.7%,45,Flightplan,"$6,723,052"
Sep 30 2005,Hurricane Katrina 2005,Friday,273,"$22,588,078",+370.2%,-16.9%,45,Flightplan,"$4,514,799"
Sep 29 2005,Hurricane Katrina 2005,Thursday,272,"$4,804,210",+2.8%,+18.2%,36,Flightplan,"$1,477,993"
Sep 28 2005,Hurricane Katrina 2005,Wednesday,271,"$4,675,136",-12.4%,+15.6%,36,Flightplan,"$1,430,567"
Sep 27 2005,Hurricane Katrina 2005,Tuesday,270,"$5,335,490",-9.3%,+14.1%,36,Flightplan,"$1,680,817"
Sep 26 2005,Hurricane Katrina 2005,Monday,269,"$5,881,088",-71.9%,+38.7%,36,Flightplan,"$1,886,964"
Sep 25 2005,Hurricane Katrina 2005,Sunday,268,"$20,954,447",-42.5%,+34%,42,Flightplan,"$5,979,125"
Sep 24 2005,Hurricane Katrina 2005,Saturday,267,"$36,433,936",+34%,+24.7%,42,Flightplan,"$10,450,659"
Sep 23 2005,Hurricane Katrina 2005,Friday,266,"$27,190,838",+568.8%,+24.9%,42,Flightplan,"$8,200,154"
Sep 22 2005,Hurricane Katrina 2005,Thursday,265,"$4,065,598",+0.5%,-13.5%,35,Just Like Heaven,"$931,542"
Sep 21 2005,Hurricane Katrina 2005,Wednesday,264,"$4,043,558",-13.5%,-14.4%,35,Just Like Heaven,"$914,950"
Sep 20 2005,Hurricane Katrina 2005,Tuesday,263,"$4,674,811",+10.2%,-5.3%,35,Just Like Heaven,"$1,020,989"
Sep 19 2005,Hurricane Katrina 2005,Monday,262,"$4,240,937",-72.9%,-11.9%,35,Just Like Heaven,"$920,817"
Sep 18 2005,Hurricane Katrina 2005,Sunday,261,"$15,638,186",-46.5%,-7.9%,40,Just Like Heaven,"$3,805,132"
Sep 17 2005,Hurricane Katrina 2005,Saturday,260,"$29,217,824",+34.2%,-2.8%,40,Just Like Heaven,"$7,002,081"
Sep 16 2005,Hurricane Katrina 2005,Friday,259,"$21,764,719",+363.3%,-7.7%,40,Just Like Heaven,"$5,601,505"
Sep 15 2005,Hurricane Katrina 2005,Thursday,258,"$4,697,852",-0.6%,+18.3%,35,The Exorcism of Emily Rose,"$1,523,712"
Sep 14 2005,Hurricane Katrina 2005,Wednesday,257,"$4,725,200",-4.3%,+9.1%,35,The Exorcism of Emily Rose,"$1,542,692"
Sep 13 2005,Hurricane Katrina 2005,Tuesday,256,"$4,935,657",+2.5%,+1.1%,35,The Exorcism of Emily Rose,"$1,711,925"
Sep 12 2005,Hurricane Katrina 2005,Monday,255,"$4,815,844",-71.6%,-73.7%,35,The Exorcism of Emily Rose,"$1,876,762"
Sep 11 2005,Hurricane Katrina 2005,Sunday,254,"$16,981,142",-43.5%,-35.2%,40,The Exorcism of Emily Rose,"$6,821,983"
Sep 10 2005,Hurricane Katrina 2005,Saturday,253,"$30,048,031",+27.4%,+10.5%,40,The Exorcism of Emily Rose,"$11,953,674"
Sep 9 2005,Hurricane Katrina 2005,Friday,252,"$23,576,807",+493.6%,+17.8%,40,The Exorcism of Emily Rose,"$11,278,643"
Sep 8 2005,Hurricane Katrina 2005,Thursday,251,"$3,971,944",-8.3%,-36.3%,37,Transporter 2,"$787,261"
Sep 7 2005,Hurricane Katrina 2005,Wednesday,250,"$4,329,846",-11.3%,-41.3%,37,Transporter 2,"$910,332"
Sep 6 2005,Hurricane Katrina 2005,Tuesday,249,"$4,880,804",-73.3%,-39.4%,37,Transporter 2,"$1,129,800"
Sep 5 2005,Hurricane KatrinaLabor Day 2005,Monday,248,"$18,313,559",-30.1%,+133.4%,44,Transporter 2,"$3,563,888"
Sep 4 2005,Hurricane Katrina 2005,Sunday,247,"$26,196,271",-3.7%,+20.8%,42,Transporter 2,"$5,151,669"
Sep 3 2005,Hurricane Katrina 2005,Saturday,246,"$27,196,705",+35.8%,-15.6%,42,Transporter 2,"$5,815,921"
Sep 2 2005,Hurricane Katrina 2005,Friday,245,"$20,021,806",+221.2%,-15.8%,42,Transporter 2,"$5,573,130"
Sep 1 2005,Hurricane Katrina 2005,Thursday,244,"$6,233,129",-15.6%,-28.2%,37,The 40-Year-Old Virgin,"$1,404,225"
Aug 31 2005,Hurricane Katrina 2005,Wednesday,243,"$7,381,648",-8.4%,-22.2%,37,The 40-Year-Old Virgin,"$1,635,555"
Aug 30 2005,Hurricane Katrina 2005,Tuesday,242,"$8,059,372",+2.7%,-23.9%,36,The 40-Year-Old Virgin,"$1,906,445"
Aug 29 2005,Hurricane Katrina 2005,Monday,241,"$7,845,425",-63.8%,-27.1%,36,The 40-Year-Old Virgin,"$1,836,555"
Aug 28 2005,Hurricane Katrina 2005,Sunday,240,"$21,685,235",-32.7%,-17.9%,40,The 40-Year-Old Virgin,"$4,689,180"
Aug 27 2005,Hurricane Katrina 2005,Saturday,239,"$32,208,518",+35.4%,-11.9%,41,The 40-Year-Old Virgin,"$6,739,800"
Aug 26 2005,Hurricane Katrina 2005,Friday,238,"$23,790,854",+174%,-19.9%,40,The Brothers Grimm,"$5,195,000"
Aug 25 2005,Hurricane Katrina 2005,Thursday,237,"$8,682,525",-8.4%,-17.9%,36,The 40-Year-Old Virgin,"$2,347,125"
Aug 24 2005,Hurricane Katrina 2005,Wednesday,236,"$9,483,372",-10.5%,-13.7%,36,The 40-Year-Old Virgin,"$2,604,555"
Aug 23 2005,Hurricane Katrina 2005,Tuesday,235,"$10,592,342",-1.6%,-15.2%,36,The 40-Year-Old Virgin,"$2,901,885"
Aug 22 2005,,Monday,234,"$10,763,247",-59.3%,-16.5%,36,The 40-Year-Old Virgin,"$3,015,700"
Aug 21 2005,,Sunday,233,"$26,416,039",-27.7%,-9.6%,40,The 40-Year-Old Virgin,"$6,372,800"
Aug 20 2005,,Saturday,232,"$36,557,920",+23.1%,-4.7%,40,The 40-Year-Old Virgin,"$7,994,450"
Aug 19 2005,,Friday,231,"$29,693,039",+180.7%,-9%,40,The 40-Year-Old Virgin,"$7,055,565"
Aug 18 2005,,Thursday,230,"$10,579,829",-3.7%,-9.2%,33,Four Brothers,"$2,048,317"
Aug 17 2005,,Wednesday,229,"$10,989,277",-12%,-11.2%,33,Four Brothers,"$2,128,418"
Aug 16 2005,,Tuesday,228,"$12,487,177",-3.2%,-9.3%,32,Four Brothers,"$2,493,198"
Aug 15 2005,,Monday,227,"$12,896,886",-55.9%,-6.2%,32,Four Brothers,"$2,783,679"
Aug 14 2005,,Sunday,226,"$29,229,049",-23.8%,+3.2%,35,Four Brothers,"$6,456,769"
Aug 13 2005,,Saturday,225,"$38,354,770",+17.5%,+5.4%,35,Four Brothers,"$7,739,435"
Aug 12 2005,,Friday,224,"$32,644,852",+180.3%,-2%,35,Four Brothers,"$6,980,721"
Aug 11 2005,,Thursday,223,"$11,647,315",-5.9%,-16.6%,30,The Dukes of Hazzard,"$2,789,485"
Aug 10 2005,,Wednesday,222,"$12,371,668",-10.1%,-11.4%,30,The Dukes of Hazzard,"$3,155,363"
Aug 9 2005,,Tuesday,221,"$13,761,328",<0.1%,-5.5%,30,The Dukes of Hazzard,"$3,659,262"
Aug 8 2005,,Monday,220,"$13,750,831",-51.5%,-12.8%,30,The Dukes of Hazzard,"$4,168,399"
Aug 7 2005,,Sunday,219,"$28,335,745",-22.1%,-10.1%,33,The Dukes of Hazzard,"$8,059,592"
Aug 6 2005,,Saturday,218,"$36,379,723",+9.2%,-9.8%,33,The Dukes of Hazzard,"$9,970,551"
Aug 5 2005,,Friday,217,"$33,300,859",+138.6%,-0.4%,34,The Dukes of Hazzard,"$12,645,171"
Aug 4 2005,,Thursday,216,"$13,959,079",<0.1%,-4.1%,33,Wedding Crashers,"$2,741,000"
Aug 3 2005,,Wednesday,215,"$13,959,375",-4.1%,-13.7%,33,Wedding Crashers,"$2,852,000"
Aug 2 2005,,Tuesday,214,"$14,557,786",-7.7%,-17.1%,33,Wedding Crashers,"$3,028,000"
Aug 1 2005,,Monday,213,"$15,775,399",-50%,-10.3%,33,Wedding Crashers,"$3,356,000"
Jul 31 2005,,Sunday,212,"$31,536,683",-21.8%,-14.7%,35,Wedding Crashers,"$6,462,000"
Jul 30 2005,,Saturday,211,"$40,347,517",+20.6%,-14.3%,35,Wedding Crashers,"$7,738,000"
Jul 29 2005,,Friday,210,"$33,449,668",+129.8%,-15.3%,35,Wedding Crashers,"$5,823,000"
Jul 28 2005,,Thursday,209,"$14,556,742",-10%,-21.3%,34,Charlie and the Chocolate Factory,"$3,867,231"
Jul 27 2005,,Wednesday,208,"$16,182,149",-7.9%,-15.7%,34,Charlie and the Chocolate Factory,"$4,427,226"
Jul 26 2005,,Tuesday,207,"$17,570,750",<0.1%,-16.6%,34,Charlie and the Chocolate Factory,"$4,732,350"
Jul 25 2005,,Monday,206,"$17,580,675",-52.4%,-21.6%,34,Charlie and the Chocolate Factory,"$4,625,491"
Jul 24 2005,,Sunday,205,"$36,969,229",-21.4%,-20.1%,35,Charlie and the Chocolate Factory,"$8,571,373"
Jul 23 2005,,Saturday,204,"$47,062,360",+19.2%,-16.8%,35,Charlie and the Chocolate Factory,"$10,615,814"
Jul 22 2005,,Friday,203,"$39,491,145",+113.5%,-20.5%,35,Charlie and the Chocolate Factory,"$9,066,151"
Jul 21 2005,,Thursday,202,"$18,497,088",-3.7%,+30.6%,35,Charlie and the Chocolate Factory,"$6,440,060"
Jul 20 2005,,Wednesday,201,"$19,201,735",-8.8%,+27.6%,35,Charlie and the Chocolate Factory,"$6,884,339"
Jul 19 2005,,Tuesday,200,"$21,056,237",-6.1%,+36.5%,35,Charlie and the Chocolate Factory,"$7,768,227"
Jul 18 2005,,Monday,199,"$22,422,060",-51.5%,+39.7%,35,Charlie and the Chocolate Factory,"$8,534,478"
Jul 17 2005,,Sunday,198,"$46,251,743",-18.2%,+27.1%,37,Charlie and the Chocolate Factory,"$16,112,728"
Jul 16 2005,,Saturday,197,"$56,559,006",+13.9%,+9.7%,37,Charlie and the Chocolate Factory,"$19,351,327"
Jul 15 2005,,Friday,196,"$49,651,304",+250.5%,+4.2%,37,Charlie and the Chocolate Factory,"$20,714,395"
Jul 14 2005,,Thursday,195,"$14,165,715",-5.9%,-13.1%,34,Fantastic Four,"$4,606,835"
Jul 13 2005,,Wednesday,194,"$15,054,163",-2.4%,-16.4%,34,Fantastic Four,"$5,085,098"
Jul 12 2005,,Tuesday,193,"$15,426,935",-3.9%,-20.8%,34,Fantastic Four,"$5,482,317"
Jul 11 2005,,Monday,192,"$16,048,186",-55.9%,-39.2%,34,Fantastic Four,"$6,176,738"
Jul 10 2005,,Sunday,191,"$36,402,167",-29.4%,-9.9%,36,Fantastic Four,"$14,656,001"
Jul 9 2005,,Saturday,190,"$51,580,032",+8.2%,+10.2%,36,Fantastic Four,"$20,141,511"
Jul 8 2005,,Friday,189,"$47,650,939",+192.4%,+12.2%,36,Fantastic Four,"$21,263,992"
Jul 7 2005,,Thursday,188,"$16,295,631",-9.5%,-38.4%,33,War of the Worlds,"$6,187,592"
Jul 6 2005,,Wednesday,187,"$18,009,653",-7.6%,-45.9%,33,War of the Worlds,"$7,124,191"
Jul 5 2005,,Tuesday,186,"$19,485,721",-26.2%,+22.1%,33,War of the Worlds,"$8,453,028"
Jul 4 2005,Independence Day 2005,Monday,185,"$26,394,860",-34.6%,+62.5%,33,War of the Worlds,"$12,183,228"
Jul 3 2005,,Sunday,184,"$40,381,555",-13.7%,+22.1%,33,War of the Worlds,"$19,775,949"
Jul 2 2005,,Saturday,183,"$46,793,854",+10.2%,+8%,33,War of the Worlds,"$23,182,200"
Jul 1 2005,,Friday,182,"$42,476,843",+60.6%,+14.5%,33,War of the Worlds,"$21,920,576"
Jun 30 2005,,Thursday,181,"$26,444,904",-20.6%,+73.5%,33,War of the Worlds,"$14,425,917"
Jun 29 2005,,Wednesday,180,"$33,300,152",+108.7%,+88.4%,33,War of the Worlds,"$21,256,483"
Jun 28 2005,,Tuesday,179,"$15,955,902",-1.8%,+5.2%,32,Batman Begins,"$3,727,338"
Jun 27 2005,,Monday,178,"$16,245,407",-50.9%,-2.6%,32,Batman Begins,"$4,010,038"
Jun 26 2005,,Sunday,177,"$33,065,620",-23.7%,-13.2%,34,Batman Begins,"$8,655,316"
Jun 25 2005,,Saturday,176,"$43,341,423",+16.9%,-11.9%,34,Batman Begins,"$10,664,330"
Jun 24 2005,,Friday,175,"$37,087,193",+143.3%,-7%,34,Batman Begins,"$8,269,743"
Jun 23 2005,,Thursday,174,"$15,244,418",-13.8%,-28.3%,29,Batman Begins,"$4,475,440"
Jun 22 2005,,Wednesday,173,"$17,675,608",+16.6%,-35.7%,29,Batman Begins,"$5,518,167"
Jun 21 2005,,Tuesday,172,"$15,160,023",-9.1%,+6.6%,29,Batman Begins,"$5,404,419"
Jun 20 2005,,Monday,171,"$16,684,473",-56.2%,+9.1%,29,Batman Begins,"$6,627,412"
Jun 19 2005,,Sunday,170,"$38,086,475",-22.6%,+0.3%,29,Batman Begins,"$15,656,151"
Jun 18 2005,,Saturday,169,"$49,191,022",+23.4%,-8%,29,Batman Begins,"$18,017,047"
Jun 17 2005,,Friday,168,"$39,862,469",+87.4%,-7.4%,29,Batman Begins,"$15,072,242"
Jun 16 2005,,Thursday,167,"$21,271,501",-22.6%,+80.3%,27,Batman Begins,"$9,083,178"
Jun 15 2005,,Wednesday,166,"$27,493,565",+93.4%,+130%,27,Batman Begins,"$15,068,368"
Jun 14 2005,,Tuesday,165,"$14,215,765",-7.1%,+17.6%,26,Mr. & Mrs. Smith,"$5,360,936"
Jun 13 2005,,Monday,164,"$15,296,699",-59.7%,+29%,26,Mr. & Mrs. Smith,"$6,165,118"
Jun 12 2005,,Sunday,163,"$37,958,655",-29%,+8.6%,26,Mr. & Mrs. Smith,"$13,972,763"
Jun 11 2005,,Saturday,162,"$53,463,439",+24.2%,+5.4%,26,Mr. & Mrs. Smith,"$18,895,207"
Jun 10 2005,,Friday,161,"$43,041,944",+264.8%,+8%,26,Mr. & Mrs. Smith,"$17,474,908"
Jun 9 2005,,Thursday,160,"$11,799,752",-1.3%,-20.6%,24,Madagascar,"$2,856,223"
Jun 8 2005,,Wednesday,159,"$11,953,978",-1.2%,-24.4%,24,Madagascar,"$2,776,311"
Jun 7 2005,,Tuesday,158,"$12,093,081",+2%,-18.1%,24,Madagascar,"$2,674,679"
Jun 6 2005,,Monday,157,"$11,860,065",-66.1%,-74.7%,24,Madagascar,"$2,548,529"
Jun 5 2005,,Sunday,156,"$34,943,191",-31.1%,-39.5%,26,Madagascar,"$8,411,057"
Jun 4 2005,,Saturday,155,"$50,731,483",+27.3%,-23.2%,26,Madagascar,"$11,603,462"
Jun 3 2005,,Friday,154,"$39,857,590",+168.2%,-25.1%,26,The Longest Yard,"$8,741,824"
Jun 2 2005,,Thursday,153,"$14,859,722",-6.1%,+6.4%,25,Star Wars: Episode III - Revenge of the Sith,"$3,903,255"
Jun 1 2005,,Wednesday,152,"$15,818,649",+7.1%,+23.4%,25,Star Wars: Episode III - Revenge of the Sith,"$4,004,937"
May 31 2005,,Tuesday,151,"$14,766,699",-68.5%,+4.1%,24,Star Wars: Episode III - Revenge of the Sith,"$4,406,639"
May 30 2005,Memorial Day 2005,Monday,150,"$46,937,869",-18.7%,+138.2%,28,Star Wars: Episode III - Revenge of the Sith,"$14,841,083"
May 29 2005,,Sunday,149,"$57,722,080",-12.6%,+20.4%,28,Star Wars: Episode III - Revenge of the Sith,"$18,708,290"
May 28 2005,,Saturday,148,"$66,057,346",+24.1%,+9.3%,28,Star Wars: Episode III - Revenge of the Sith,"$20,918,340"
May 27 2005,,Friday,147,"$53,245,130",+281.1%,+11.9%,28,The Longest Yard,"$16,186,262"
May 26 2005,,Thursday,146,"$13,971,957",+9%,-74.4%,28,Star Wars: Episode III - Revenge of the Sith,"$9,079,570"
May 25 2005,,Wednesday,145,"$12,816,952",-9.6%,+136.6%,28,Star Wars: Episode III - Revenge of the Sith,"$8,652,951"
May 24 2005,,Tuesday,144,"$14,179,683",-28%,+119.7%,28,Star Wars: Episode III - Revenge of the Sith,"$9,907,711"
May 23 2005,,Monday,143,"$19,706,395",-58.9%,+184.6%,28,Star Wars: Episode III - Revenge of the Sith,"$14,352,807"
May 22 2005,,Sunday,142,"$47,942,507",-20.7%,+96.1%,30,Star Wars: Episode III - Revenge of the Sith,"$34,212,468"
