date,occasion,day_of_week,day_number,top_10_gross,top_10_gross_change_yesterday,top_10_gross_change_week,number_releases,movie_title,gross
Sep 24 1982,,Friday,267,"$933,767",+213.5%,-8.6%,1,E.T. the Extra-Terrestrial,"$933,767"
Sep 23 1982,,Thursday,266,"$297,865",-12.7%,-19.5%,1,E.T. the Extra-Terrestrial,"$297,865"
Sep 22 1982,,Wednesday,265,"$341,102",-8.8%,-20.4%,1,E.T. the Extra-Terrestrial,"$341,102"
Sep 21 1982,,Tuesday,264,"$374,087",+14.8%,-15%,1,E.T. the Extra-Terrestrial,"$374,087"
Sep 20 1982,,Monday,263,"$325,771",-74.5%,-14.8%,1,E.T. the Extra-Terrestrial,"$325,771"
Sep 19 1982,,Sunday,262,"$1,279,558",-34.7%,-8.5%,1,E.T. the Extra-Terrestrial,"$1,279,558"
Sep 18 1982,,Saturday,261,"$1,960,298",+91.8%,-5.1%,1,E.T. the Extra-Terrestrial,"$1,960,298"
Sep 17 1982,,Friday,260,"$1,022,031",+176.1%,-9.9%,1,E.T. the Extra-Terrestrial,"$1,022,031"
Sep 16 1982,,Thursday,259,"$370,102",-13.7%,-20.1%,1,E.T. the Extra-Terrestrial,"$370,102"
Sep 15 1982,,Wednesday,258,"$428,780",-2.6%,-10.3%,1,E.T. the Extra-Terrestrial,"$428,780"
Sep 14 1982,,Tuesday,257,"$440,156",+15.1%,-17.2%,1,E.T. the Extra-Terrestrial,"$440,156"
Sep 13 1982,,Monday,256,"$382,472",-72.7%,-76.8%,1,E.T. the Extra-Terrestrial,"$382,472"
Sep 12 1982,,Sunday,255,"$1,399,006",-32.3%,-40.2%,1,E.T. the Extra-Terrestrial,"$1,399,006"
Sep 11 1982,,Saturday,254,"$2,065,966",+82.2%,-9.2%,1,E.T. the Extra-Terrestrial,"$2,065,966"
Sep 10 1982,,Friday,253,"$1,133,756",+144.8%,-19.3%,1,E.T. the Extra-Terrestrial,"$1,133,756"
Sep 9 1982,,Thursday,252,"$463,104",-3.2%,-41.2%,1,E.T. the Extra-Terrestrial,"$463,104"
Sep 8 1982,,Wednesday,251,"$478,184",-10%,-46.3%,1,E.T. the Extra-Terrestrial,"$478,184"
Sep 7 1982,,Tuesday,250,"$531,459",-67.7%,-43.4%,1,E.T. the Extra-Terrestrial,"$531,459"
Sep 6 1982,Labor Day 1982,Monday,249,"$1,647,873",-29.6%,+81.3%,1,E.T. the Extra-Terrestrial,"$1,647,873"
Sep 5 1982,,Sunday,248,"$2,341,088",+2.9%,+15.7%,1,E.T. the Extra-Terrestrial,"$2,341,088"
Sep 4 1982,,Saturday,247,"$2,274,522",+61.8%,-15.9%,1,E.T. the Extra-Terrestrial,"$2,274,522"
Sep 3 1982,,Friday,246,"$1,405,376",+78.3%,-26.1%,1,E.T. the Extra-Terrestrial,"$1,405,376"
Sep 2 1982,,Thursday,245,"$788,227",-11.5%,-25.3%,1,E.T. the Extra-Terrestrial,"$788,227"
Sep 1 1982,,Wednesday,244,"$890,713",-5.1%,-32.7%,1,E.T. the Extra-Terrestrial,"$890,713"
Aug 31 1982,,Tuesday,243,"$938,958",+3.3%,-31.2%,1,E.T. the Extra-Terrestrial,"$938,958"
Aug 30 1982,,Monday,242,"$909,054",-55.1%,-33.6%,1,E.T. the Extra-Terrestrial,"$909,054"
Aug 29 1982,,Sunday,241,"$2,023,052",-25.2%,-17.1%,1,E.T. the Extra-Terrestrial,"$2,023,052"
Aug 28 1982,,Saturday,240,"$2,704,869",+42.2%,-11.1%,1,E.T. the Extra-Terrestrial,"$2,704,869"
Aug 27 1982,,Friday,239,"$1,902,788",+80.4%,-13.6%,1,E.T. the Extra-Terrestrial,"$1,902,788"
Aug 26 1982,,Thursday,238,"$1,054,930",-20.3%,-25.1%,1,E.T. the Extra-Terrestrial,"$1,054,930"
Aug 25 1982,,Wednesday,237,"$1,324,025",-3%,-12.4%,1,E.T. the Extra-Terrestrial,"$1,324,025"
Aug 24 1982,,Tuesday,236,"$1,365,181",-0.2%,-17.2%,1,E.T. the Extra-Terrestrial,"$1,365,181"
Aug 23 1982,,Monday,235,"$1,368,186",-43.9%,-7.9%,1,E.T. the Extra-Terrestrial,"$1,368,186"
Aug 22 1982,,Sunday,234,"$2,440,185",-19.8%,-5.9%,1,E.T. the Extra-Terrestrial,"$2,440,185"
Aug 21 1982,,Saturday,233,"$3,041,306",+38.1%,-9.2%,1,E.T. the Extra-Terrestrial,"$3,041,306"
Aug 20 1982,,Friday,232,"$2,202,671",+56.5%,-12.1%,1,E.T. the Extra-Terrestrial,"$2,202,671"
Aug 19 1982,,Thursday,231,"$1,407,832",-6.9%,-9.2%,1,E.T. the Extra-Terrestrial,"$1,407,832"
Aug 18 1982,,Wednesday,230,"$1,511,918",-8.3%,-11.4%,1,E.T. the Extra-Terrestrial,"$1,511,918"
Aug 17 1982,,Tuesday,229,"$1,649,404",+11%,-6.9%,1,E.T. the Extra-Terrestrial,"$1,649,404"
Aug 16 1982,,Monday,228,"$1,485,359",-42.7%,-17.5%,1,E.T. the Extra-Terrestrial,"$1,485,359"
Aug 15 1982,,Sunday,227,"$2,593,916",-22.6%,-16.2%,1,E.T. the Extra-Terrestrial,"$2,593,916"
Aug 14 1982,,Saturday,226,"$3,349,881",+33.7%,-9.9%,1,E.T. the Extra-Terrestrial,"$3,349,881"
Aug 13 1982,,Friday,225,"$2,505,043",+61.5%,-7.6%,1,E.T. the Extra-Terrestrial,"$2,505,043"
Aug 12 1982,,Thursday,224,"$1,550,919",-9.1%,-16.3%,1,E.T. the Extra-Terrestrial,"$1,550,919"
Aug 11 1982,,Wednesday,223,"$1,706,333",-3.6%,-10.8%,1,E.T. the Extra-Terrestrial,"$1,706,333"
Aug 10 1982,,Tuesday,222,"$1,770,783",-1.7%,-10.3%,1,E.T. the Extra-Terrestrial,"$1,770,783"
Aug 9 1982,,Monday,221,"$1,800,570",-41.8%,-6.3%,1,E.T. the Extra-Terrestrial,"$1,800,570"
Aug 8 1982,,Sunday,220,"$3,095,337",-16.7%,-2.6%,1,E.T. the Extra-Terrestrial,"$3,095,337"
Aug 7 1982,,Saturday,219,"$3,717,582",+37.1%,-11%,1,E.T. the Extra-Terrestrial,"$3,717,582"
Aug 6 1982,,Friday,218,"$2,712,387",+46.5%,-11.7%,1,E.T. the Extra-Terrestrial,"$2,712,387"
Aug 5 1982,,Thursday,217,"$1,851,990",-3.2%,-4.2%,1,E.T. the Extra-Terrestrial,"$1,851,990"
Aug 4 1982,,Wednesday,216,"$1,912,786",-3.1%,-16.9%,1,E.T. the Extra-Terrestrial,"$1,912,786"
Aug 3 1982,,Tuesday,215,"$1,973,229",+2.7%,-12.1%,1,E.T. the Extra-Terrestrial,"$1,973,229"
Aug 2 1982,,Monday,214,"$1,921,780",-39.5%,-5.3%,1,E.T. the Extra-Terrestrial,"$1,921,780"
Aug 1 1982,,Sunday,213,"$3,177,361",-23.9%,-8.1%,1,E.T. the Extra-Terrestrial,"$3,177,361"
Jul 31 1982,,Saturday,212,"$4,176,090",+36%,-4%,1,E.T. the Extra-Terrestrial,"$4,176,090"
Jul 30 1982,,Friday,211,"$3,071,620",+58.9%,-10.9%,1,E.T. the Extra-Terrestrial,"$3,071,620"
Jul 29 1982,,Thursday,210,"$1,932,513",-16%,-17.8%,1,E.T. the Extra-Terrestrial,"$1,932,513"
Jul 28 1982,,Wednesday,209,"$2,301,574",+2.5%,-0.9%,1,E.T. the Extra-Terrestrial,"$2,301,574"
Jul 27 1982,,Tuesday,208,"$2,245,942",+10.7%,-17.4%,1,E.T. the Extra-Terrestrial,"$2,245,942"
Jul 26 1982,,Monday,207,"$2,028,412",-41.4%,-18.6%,1,E.T. the Extra-Terrestrial,"$2,028,412"
Jul 25 1982,,Sunday,206,"$3,458,660",-20.5%,-17.7%,1,E.T. the Extra-Terrestrial,"$3,458,660"
Jul 24 1982,,Saturday,205,"$4,350,725",+26.3%,-12.5%,1,E.T. the Extra-Terrestrial,"$4,350,725"
Jul 23 1982,,Friday,204,"$3,445,739",+46.5%,-10%,1,E.T. the Extra-Terrestrial,"$3,445,739"
Jul 22 1982,,Thursday,203,"$2,351,274",+1.2%,+0.4%,1,E.T. the Extra-Terrestrial,"$2,351,274"
Jul 21 1982,,Wednesday,202,"$2,322,306",-14.5%,-6%,1,E.T. the Extra-Terrestrial,"$2,322,306"
Jul 20 1982,,Tuesday,201,"$2,717,491",+9%,+15.4%,1,E.T. the Extra-Terrestrial,"$2,717,491"
Jul 19 1982,,Monday,200,"$2,492,253",-40.7%,+3.3%,1,E.T. the Extra-Terrestrial,"$2,492,253"
Jul 18 1982,,Sunday,199,"$4,200,500",-15.5%,<0.1%,1,E.T. the Extra-Terrestrial,"$4,200,500"
Jul 17 1982,,Saturday,198,"$4,973,463",+29.9%,+2.4%,1,E.T. the Extra-Terrestrial,"$4,973,463"
Jul 16 1982,,Friday,197,"$3,829,618",+63.6%,+2.3%,1,E.T. the Extra-Terrestrial,"$3,829,618"
Jul 15 1982,,Thursday,196,"$2,341,425",-5.2%,-7.2%,1,E.T. the Extra-Terrestrial,"$2,341,425"
Jul 14 1982,,Wednesday,195,"$2,469,561",+4.9%,-5.6%,1,E.T. the Extra-Terrestrial,"$2,469,561"
Jul 13 1982,,Tuesday,194,"$2,354,902",-2.4%,-5.8%,1,E.T. the Extra-Terrestrial,"$2,354,902"
Jul 12 1982,,Monday,193,"$2,412,028",-42.6%,-38.6%,1,E.T. the Extra-Terrestrial,"$2,412,028"
Jul 11 1982,,Sunday,192,"$4,200,293",-13.5%,+13.9%,1,E.T. the Extra-Terrestrial,"$4,200,293"
Jul 10 1982,,Saturday,191,"$4,857,712",+29.7%,-6%,1,E.T. the Extra-Terrestrial,"$4,857,712"
Jul 9 1982,,Friday,190,"$3,744,282",+48.4%,-4.4%,1,E.T. the Extra-Terrestrial,"$3,744,282"
Jul 8 1982,,Thursday,189,"$2,522,853",-3.6%,-5.4%,1,E.T. the Extra-Terrestrial,"$2,522,853"
Jul 7 1982,,Wednesday,188,"$2,616,189",+4.6%,-2.1%,1,E.T. the Extra-Terrestrial,"$2,616,189"
Jul 6 1982,,Tuesday,187,"$2,501,123",-36.4%,-17.8%,1,E.T. the Extra-Terrestrial,"$2,501,123"
Jul 5 1982,,Monday,186,"$3,930,138",+6.5%,+41.8%,1,E.T. the Extra-Terrestrial,"$3,930,138"
Jul 4 1982,Independence Day 1982,Sunday,185,"$3,688,726",-28.7%,-18.1%,1,E.T. the Extra-Terrestrial,"$3,688,726"
Jul 3 1982,,Saturday,184,"$5,170,045",+32%,-0.2%,1,E.T. the Extra-Terrestrial,"$5,170,045"
Jul 2 1982,,Friday,183,"$3,917,683",+46.9%,-3.2%,1,E.T. the Extra-Terrestrial,"$3,917,683"
Jul 1 1982,,Thursday,182,"$2,666,081",-0.2%,<0.1%,1,E.T. the Extra-Terrestrial,"$2,666,081"
Jun 30 1982,,Wednesday,181,"$2,672,134",-12.2%,+0.7%,1,E.T. the Extra-Terrestrial,"$2,672,134"
Jun 29 1982,,Tuesday,180,"$3,042,090",+9.8%,+15.2%,1,E.T. the Extra-Terrestrial,"$3,042,090"
Jun 28 1982,,Monday,179,"$2,771,688",-38.5%,+13.3%,1,E.T. the Extra-Terrestrial,"$2,771,688"
Jun 27 1982,,Sunday,178,"$4,504,088",-13%,+11.2%,1,E.T. the Extra-Terrestrial,"$4,504,088"
Jun 26 1982,,Saturday,177,"$5,178,847",+28%,+6.6%,1,E.T. the Extra-Terrestrial,"$5,178,847"
Jun 25 1982,,Friday,176,"$4,046,617",+51.9%,+9.4%,1,E.T. the Extra-Terrestrial,"$4,046,617"
Jun 24 1982,,Thursday,175,"$2,663,886",+0.4%,+7.2%,1,E.T. the Extra-Terrestrial,"$2,663,886"
Jun 23 1982,,Wednesday,174,"$2,653,703",+0.5%,+2.2%,1,E.T. the Extra-Terrestrial,"$2,653,703"
Jun 22 1982,,Tuesday,173,"$2,640,126",+7.9%,+4.3%,1,E.T. the Extra-Terrestrial,"$2,640,126"
Jun 21 1982,,Monday,172,"$2,447,309",-39.6%,+3.8%,1,E.T. the Extra-Terrestrial,"$2,447,309"
Jun 20 1982,,Sunday,171,"$4,051,068",-16.6%,-4.1%,1,E.T. the Extra-Terrestrial,"$4,051,068"
Jun 19 1982,,Saturday,170,"$4,859,118",+31.3%,+7.7%,1,E.T. the Extra-Terrestrial,"$4,859,118"
Jun 18 1982,,Friday,169,"$3,700,424",+48.9%,+19.4%,1,E.T. the Extra-Terrestrial,"$3,700,424"
Jun 17 1982,,Thursday,168,"$2,485,458",-4.3%,-,1,E.T. the Extra-Terrestrial,"$2,485,458"
Jun 16 1982,,Wednesday,167,"$2,596,826",+2.6%,-,1,E.T. the Extra-Terrestrial,"$2,596,826"
Jun 15 1982,,Tuesday,166,"$2,530,937",+7.3%,-,1,E.T. the Extra-Terrestrial,"$2,530,937"
Jun 14 1982,,Monday,165,"$2,357,766",-44.2%,-,1,E.T. the Extra-Terrestrial,"$2,357,766"
Jun 13 1982,,Sunday,164,"$4,224,075",-6.4%,-,1,E.T. the Extra-Terrestrial,"$4,224,075"
Jun 12 1982,,Saturday,163,"$4,511,649",+45.6%,-,1,E.T. the Extra-Terrestrial,"$4,511,649"
Jun 11 1982,,Friday,162,"$3,099,665",-,-,1,E.T. the Extra-Terrestrial,"$3,099,665"
Jan 25 1982,,Monday,25,"$473,824",-,-,1,Whose Life Is It Anyway?,"$473,824"
